Gene Set	Score	0.95 MoE	P-Value	FDR
KANNAN_TP53_TARGETS_UP	0.843134530412938	0.1808824217384182	0.006184043900379907	0.6333333333333334
KEGG_CHEMOKINE_SIGNALING_PATHWAY	0.8431150472992479	0.17028233188335423	0.006205149852258337	0.6333333333333334
GAUSSMANN_MLL_AF4_FUSION_TARGETS_D_DN	0.84186128603166	0.17139003136414713	0.006416209371042634	0.6333333333333334
VALK_AML_CLUSTER_3	0.8417282635732799	0.18109701277062015	0.006437315322921064	0.6333333333333334
JAZAG_TGFB1_SIGNALING_VIA_SMAD4_UP	0.8407844576107476	0.18249612458132497	0.006585056986070072	0.6333333333333334
BOYAULT_LIVER_CANCER_SUBCLASS_G6_DN	0.8405521185134242	0.17223951707032745	0.006690586745462221	0.6333333333333334
XU_GH1_AUTOCRINE_TARGETS_UP	0.8402356707232121	0.1676721028658032	0.0067327986492190794	0.6333333333333334
ZHENG_RESPONSE_TO_ARSENITE_DN	0.8401245115631099	0.159730390441147	0.006753904601097509	0.6333333333333334
MYLLYKANGAS_AMPLIFICATION_HOT_SPOT_9	0.8397220369378968	0.17142363842915542	0.006880540312368088	0.6333333333333334
REACTOME_GENERIC_TRANSCRIPTION_PATHWAY	0.8389034460084066	0.1585415649645291	0.0069649641198818064	0.6333333333333334
PEART_HDAC_PROLIFERATION_CLUSTER_UP	0.838667524105403	0.17049944622857013	0.007028281975517096	0.6333333333333334
YAO_TEMPORAL_RESPONSE_TO_PROGESTERONE_CLUSTER_5	0.8386334083796486	0.15288520047662843	0.007091599831152385	0.6333333333333334
BIOCARTA_MAL_PATHWAY	0.8381537255303643	0.1711307171840796	0.007218235542422963	0.6333333333333334
HOSHIDA_LIVER_CANCER_SUBCLASS_S3	0.8375331728179927	0.1816509138935267	0.007387083157450401	0.6363636363636364
WORSCHECH_TUMOR_EVASION_AND_TOLEROGENICITY_DN	0.8348126089284857	0.15891084892374602	0.007809202195018995	0.6607142857142857
REACTOME_NUCLEAR_RECEPTOR_TRANSCRIPTION_PATHWAY	0.833102724867555	0.18141792582847763	0.00814689742507387	0.6696969696969697
DONATO_CELL_CYCLE_TRETINOIN	0.8316278273582037	0.15346746585526563	0.008315745040101309	0.6696969696969697
BENPORATH_NOS_TARGETS	0.8290192750749208	0.16288704221852163	0.008526804558885605	0.6696969696969697
CASTELLANO_HRAS_AND_NRAS_TARGETS_UP	0.828857357674795	0.17003473247803055	0.008611228366399324	0.6696969696969697
BIOCARTA_LECTIN_PATHWAY	0.8276877094197154	0.18350705300242892	0.008737864077669903	0.6696969696969697
LEIN_MIDBRAIN_MARKERS	0.827049281427697	0.18114322987137604	0.008885605740818911	0.6696969696969697
DACOSTA_UV_RESPONSE_VIA_ERCC3_COMMON_UP	0.8263883138671507	0.1821133760392735	0.008991135500211059	0.6696969696969697
LY_AGING_PREMATURE_DN	0.8257444499231655	0.1635535594755813	0.009159983115238498	0.6696969696969697
MIKKELSEN_MEF_HCP_WITH_H3_UNMETHYLATED	0.8250243744016477	0.1714120844998328	0.009286618826509076	0.6696969696969697
VISALA_RESPONSE_TO_HEAT_SHOCK_AND_AGING_UP	0.8243186082617449	0.171615714769565	0.009328830730265934	0.6696969696969697
BIOCARTA_PAR1_PATHWAY	0.82298408959764	0.15606394957720146	0.009476572393414944	0.6701492537313433
DACOSTA_UV_RESPONSE_VIA_ERCC3_XPCS_UP	0.8173007587839489	0.17014570323871017	0.010257492612916842	0.701388888888889
BENPORATH_OCT4_TARGETS	0.8172138926283369	0.18292499448753496	0.010278598564795273	0.701388888888889
FIGUEROA_AML_METHYLATION_CLUSTER_4_UP	0.8165269917954412	0.1602030223244412	0.01044744617982271	0.701388888888889
TOMLINS_PROSTATE_CANCER_DN	0.8163403640696992	0.16905840806605116	0.010531869987336429	0.701388888888889
REACTOME_SYNTHESIS_OF_BILE_ACIDS_AND_BILE_SALTS_VIA_24_HYDROXYCHOLESTEROL	0.8153186671130658	0.16946307577389924	0.010658505698607008	0.701388888888889
PID_NFAT_3PATHWAY	0.8140326427136518	0.1686549469514748	0.010848459265512875	0.7041095890410959
REACTOME_AMINO_ACID_SYNTHESIS_AND_INTERCONVERSION_TRANSAMINATION	0.8129706531649413	0.17110139165815563	0.011101730688054031	0.708
REACTOME_DAG_AND_IP3_SIGNALING	0.8116163845217319	0.18363647186580093	0.01120726044744618	0.708
KEGG_PROGESTERONE_MEDIATED_OOCYTE_MATURATION	0.8096283907446269	0.15430698530001338	0.011376108062473618	0.7092105263157894
MCLACHLAN_DENTAL_CARIES_DN	0.8083493046352345	0.16113926942731097	0.011734909244406923	0.7220779220779221
NAKAYAMA_FRA2_TARGETS	0.806115705569369	0.15278322412328738	0.012051498522583368	0.732051282051282
MYLLYKANGAS_AMPLIFICATION_HOT_SPOT_14	0.8025544001970074	0.17104859413088194	0.012431405656395103	0.7337209302325581
LOPEZ_MESOTELIOMA_SURVIVAL_TIME_UP	0.8022756320831164	0.16425745327503571	0.012452511608273533	0.7337209302325581
KASLER_HDAC7_TARGETS_2_DN	0.801783982026231	0.1696086947557843	0.012579147319544112	0.7337209302325581
KEGG_PRIMARY_BILE_ACID_BIOSYNTHESIS	0.800763027837289	0.1649034064552611	0.01276910088644998	0.7337209302325581
PID_ERB_GENOMIC_PATHWAY	0.7973529317394004	0.16956565694044848	0.013127902068383284	0.7337209302325581
WARTERS_IR_RESPONSE_5GY	0.7967103852760087	0.16650791658203407	0.013191219924018574	0.7337209302325581
MIKKELSEN_IPS_ICP_WITH_H3K27ME3	0.7960043818000507	0.1709458057974689	0.013275643731532292	0.7337209302325581
REACTOME_FORMATION_OF_ATP_BY_CHEMIOSMOTIC_COUPLING	0.795287897006286	0.14850006668856552	0.013317855635289151	0.7337209302325581
REACTOME_ION_CHANNEL_TRANSPORT	0.7921240577051925	0.16437456939673564	0.013571127057830309	0.7388888888888889
ZHAN_MULTIPLE_MYELOMA_MF_UP	0.7908783591286433	0.17770729437445726	0.013887716336006753	0.7388888888888889
KEGG_PROXIMAL_TUBULE_BICARBONATE_RECLAMATION	0.790825718787276	0.15128029985431374	0.013908822287885184	0.7388888888888889
REACTOME_RESPIRATORY_ELECTRON_TRANSPORT_ATP_SYNTHESIS_BY_CHEMIOSMOTIC_COUPLING_AND_HEAT_PRODUCTION_BY_UNCOUPLING_PROTEINS_	0.790146338760561	0.17745238576476327	0.014035457999155763	0.7388888888888889
REACTOME_CA_DEPENDENT_EVENTS	0.7854638833703533	0.18261282791073688	0.014499788940481215	0.743010752688172
BIOCARTA_IGF1R_PATHWAY	0.7848659293478365	0.15154792103187759	0.014520894892359646	0.743010752688172
REACTOME_BRANCHED_CHAIN_AMINO_ACID_CATABOLISM	0.7842698900124833	0.16786503409393003	0.014584212747994934	0.743010752688172
RAMJAUN_APOPTOSIS_BY_TGFB1_VIA_MAPK1_UP	0.7836893197109956	0.15653931582142103	0.014774166314900802	0.7446808510638298
NIELSEN_LEIOMYOSARCOMA_UP	0.7806106745735841	0.1743442507688918	0.01502743773744196	0.7494736842105264
REACTOME_INTRINSIC_PATHWAY_FOR_APOPTOSIS	0.7773304865531991	0.16766439690910748	0.015470662726888983	0.7545454545454545
GARGALOVIC_RESPONSE_TO_OXIDIZED_PHOSPHOLIPIDS_RED_DN	0.776374580674892	0.15386849893928187	0.01561840439003799	0.7545454545454545
REACTOME_RESPIRATORY_ELECTRON_TRANSPORT	0.7762053689883273	0.17782877903798866	0.01563951034191642	0.7545454545454545
PID_INTEGRIN_A4B1_PATHWAY	0.7753271601396834	0.15394327791533857	0.015766146053186998	0.7545454545454545
SCIAN_CELL_CYCLE_TARGETS_OF_TP53_AND_TP73_UP	0.7696436855634635	0.16775596304975277	0.016525960320810468	0.783
ROYLANCE_BREAST_CANCER_16Q_COPY_NUMBER_UP	0.7674394743159082		0.016905867454622203	0.793069306930693
LEE_LIVER_CANCER_E2F1_UP	0.7667416792368629		0.01713803292528493	0.7942857142857143
SHIPP_DLBCL_VS_FOLLICULAR_LYMPHOMA_DN	0.7630866030034312		0.017560151962853526	0.7942857142857143
WHITEHURST_PACLITAXEL_SENSITIVITY	0.7630094736459105		0.017581257914731953	0.7942857142857143
BIOCARTA_P53HYPOXIA_PATHWAY	0.7627222222860174		0.017602363866610383	0.7942857142857143
MIZUSHIMA_AUTOPHAGOSOME_FORMATION	0.7619681728127734		0.017771211481637822	0.7943396226415095
PID_IGF1_PATHWAY	0.7564660503097822		0.01842549598986914	0.7955357142857142
KIM_ALL_DISORDERS_DURATION_CORR_DN	0.7556487320316807		0.018573237653018153	0.7955357142857142
SILIGAN_TARGETS_OF_EWS_FLI1_FUSION_UP	0.7555067972481927		0.01859434360489658	0.7955357142857142
WEIGEL_OXIDATIVE_STRESS_BY_HNE_AND_TBH	0.7552917925527011		0.01861544955677501	0.7955357142857142
SIG_IL4RECEPTOR_IN_B_LYPHOCYTES	0.7523565908685044		0.01876319121992402	0.7955357142857142
SCHWAB_TARGETS_OF_BMYB_POLYMORPHIC_VARIANTS_DN	0.7520726884140627		0.018805403123680876	0.7955357142857142
BIOCARTA_ERK5_PATHWAY	0.7455706711512246		0.019417475728155338	0.8139344262295082
BYSTRYKH_HEMATOPOIESIS_STEM_CELL_IL3RA	0.7427800419956322		0.019776276910088646	0.8139344262295082
IIZUKA_LIVER_CANCER_PROGRESSION_L1_G1_UP	0.740432549535095		0.02017728999577881	0.8139344262295082
ZHAN_VARIABLE_EARLY_DIFFERENTIATION_GENES_DN	0.7400140331614421		0.02021950189953567	0.8139344262295082
REACTOME_PRE_NOTCH_PROCESSING_IN_GOLGI	0.7394323725970149		0.02032503165892782	0.8139344262295082
COURTOIS_SENESCENCE_TRIGGERS	0.7389864427245658		0.020388349514563107	0.8139344262295082
REACTOME_ION_TRANSPORT_BY_P_TYPE_ATPASES	0.7368711894134745		0.0208104685521317	0.8139344262295082
BIOCARTA_TGFB_PATHWAY	0.7368404364142708		0.02083157450401013	0.8139344262295082
PID_PI3KCI_AKT_PATHWAY	0.7363125349898917		0.02093710426340228	0.8139344262295082
REACTOME_FACILITATIVE_NA_INDEPENDENT_GLUCOSE_TRANSPORTERS	0.7362776453635781		0.020958210215280708	0.8139344262295082
BOYAULT_LIVER_CANCER_SUBCLASS_G123_DN	0.732948173542777		0.021295905445335585	0.8203252032520325
MYLLYKANGAS_AMPLIFICATION_HOT_SPOT_3	0.72619271065422		0.022224567327986493	0.8491935483870968
REACTOME_TRANSCRIPTIONAL_ACTIVITY_OF_SMAD2_SMAD3_SMAD4_HETEROTRIMER	0.723765962245423		0.022604474461798228	0.8568
CHIARETTI_T_ALL_REFRACTORY_TO_THERAPY	0.7203584905313392		0.02311101730688054	0.8574626865671641
LE_NEURONAL_DIFFERENTIATION_DN	0.7202803862755135		0.023174335162515828	0.8574626865671641
YANAGISAWA_LUNG_CANCER_RECURRENCE	0.7178409428472263		0.023533136344449136	0.8574626865671641
BANDRES_RESPONSE_TO_CARMUSTIN_WITHOUT_MGMT_48HR_DN	0.7174986887813632		0.023659772055719713	0.8574626865671641
REACTOME_DOWNREGULATION_OF_SMAD2_3_SMAD4_TRANSCRIPTIONAL_ACTIVITY	0.7171519200117624		0.023701983959476574	0.8574626865671641
PID_PRL_SIGNALING_EVENTS_PATHWAY	0.7152235663547283		0.0239341494301393	0.8574626865671641
HOWLIN_CITED1_TARGETS_1_DN	0.7145737084912959		0.024102997045166736	0.8574626865671641
PANGAS_TUMOR_SUPPRESSION_BY_SMAD1_AND_SMAD5_DN	0.7137402878433803		0.024229632756437317	0.8574626865671641
GENTILE_UV_LOW_DOSE_UP	0.7135485689653218		0.024250738708315744	0.8574626865671641
REACTOME_HOMOLOGOUS_RECOMBINATION_REPAIR_OF_REPLICATION_INDEPENDENT_DOUBLE_STRAND_BREAKS	0.7085817421590865		0.025094976783452932	0.8807407407407407
BIOCARTA_AKT_PATHWAY	0.7045541144336765		0.025643731532292106	0.8933823529411765
ALONSO_METASTASIS_DN	0.7007828213467884		0.026319121992401856	0.9043478260869565
BROWNE_HCMV_INFECTION_8HR_UP	0.700714099614574		0.026340227944280287	0.9043478260869565
VECCHI_GASTRIC_CANCER_EARLY_DN	0.698358944573248		0.026572393414943014	0.9057553956834532
MARSHALL_VIRAL_INFECTION_RESPONSE_DN	0.695496508609321		0.027205571971295906	0.9207142857142857
BIOCARTA_LONGEVITY_PATHWAY	0.6920781034638221		0.027775432672013507	0.9264900662251655
KEGG_VIBRIO_CHOLERAE_INFECTION	0.6920707382589201		0.027796538623891937	0.9264900662251655
REACTOME_SYNTHESIS_OF_PA	0.6912563856008433		0.027965386238919376	0.9264900662251655
REACTOME_GLUCAGON_SIGNALING_IN_METABOLIC_REGULATION	0.6860717998803518		0.028746306458421276	0.9264900662251655
SUMI_HNF4A_TARGETS	0.6841809612327283		0.02908400168847615	0.9264900662251655
NABA_PROTEOGLYCANS	0.6841218618856774		0.02910510764035458	0.9264900662251655
REACTOME_ACTIVATION_OF_CHAPERONE_GENES_BY_XBP1S	0.6838391455727595		0.02921063739974673	0.9264900662251655
REACTOME_PLATELET_ACTIVATION_SIGNALING_AND_AGGREGATION	0.6837863954194591		0.029231743351625157	0.9264900662251655
NIELSEN_GIST_VS_SYNOVIAL_SARCOMA_UP	0.6829468983132495		0.029358379062895738	0.9264900662251655
YAGI_AML_SURVIVAL	0.6827600880372523		0.029421696918531026	0.9264900662251655
DELLA_RESPONSE_TO_TSA_AND_BUTYRATE	0.6819807596675038		0.029527226677923173	0.9264900662251655
WAMUNYOKOLI_OVARIAN_CANCER_GRADES_1_2_UP	0.6796844643510737		0.0299704516673702	0.9288461538461539
JI_CARCINOGENESIS_BY_KRAS_AND_STK11_DN	0.6796029850164147		0.030033769523005488	0.9288461538461539
KAPOSI_LIVER_CANCER_MET_DN	0.6791414276270179		0.030265934993668215	0.9288461538461539
PID_HDAC_CLASSI_PATHWAY	0.6785974780755779		0.030434782608695653	0.9288461538461539
REACTOME_SIGNALING_BY_TGF_BETA_RECEPTOR_COMPLEX	0.6776740570872533		0.03058252427184466	0.9288461538461539
BURTON_ADIPOGENESIS_PEAK_AT_0HR	0.6759643250525603		0.030941325453777965	0.9316455696202531
SMITH_LIVER_CANCER	0.6751401724453719		0.031067961165048542	0.9316455696202531
JISON_SICKLE_CELL_DISEASE_DN	0.6724030638119498		0.03180666948079358	0.9372781065088758
SABATES_COLORECTAL_ADENOMA_SIZE_UP	0.6722130840584933		0.031891093288307304	0.9372781065088758
KIM_MYCL1_AMPLIFICATION_TARGETS_UP	0.6704298686583005		0.03239763613338962	0.9372781065088758
REACTOME_CHONDROITIN_SULFATE_DERMATAN_SULFATE_METABOLISM	0.6696446474456175		0.03262980160405234	0.9372781065088758
BIOCARTA_RAS_PATHWAY	0.6689677207828558		0.03284086112283664	0.9372781065088758
NAGY_PCAF_COMPONENTS_HUMAN	0.6686491496741734		0.03298860278598565	0.9372781065088758
BORCZUK_MALIGNANT_MESOTHELIOMA_DN	0.6681177503926389		0.033051920641620935	0.9372781065088758
REACTOME_DSCAM_INTERACTIONS	0.6678658048553592		0.03317855635289151	0.9372781065088758
BIOCARTA_CDK5_PATHWAY	0.6677166598656324		0.033262980160405235	0.9372781065088758
BIOCARTA_HCMV_PATHWAY	0.6673418388790072		0.03338961587167581	0.9372781065088758
HUTTMANN_B_CLL_POOR_SURVIVAL_UP	0.6672080072409029		0.033431827775432674	0.9372781065088758
JIANG_AGING_HYPOTHALAMUS_DN	0.664999085269817		0.03393837062051498	0.9450292397660819
BIOCARTA_ECM_PATHWAY	0.6644690721240479		0.03410721823554242	0.9450292397660819
VALK_AML_CLUSTER_12	0.6628075064201934		0.034571549176867875	0.9523255813953487
REACTOME_MEIOSIS	0.6599730016460021		0.03569016462642465	0.9679144385026739
DER_IFN_ALPHA_RESPONSE_DN	0.6597002625838805		0.0357956943858168	0.9679144385026739
TURASHVILI_BREAST_CARCINOMA_DUCTAL_VS_LOBULAR_DN	0.6594951607039894		0.03581680033769523	0.9679144385026739
BIOCARTA_RAC1_PATHWAY	0.6592150140430775		0.035964542000844237	0.9679144385026739
ZEMBUTSU_SENSITIVITY_TO_DOXORUBICIN	0.6578313909235765		0.03647108484592655	0.9679144385026739
BIOCARTA_INSULIN_PATHWAY	0.6562709142705192		0.03695652173913044	0.9679144385026739
REACTOME_SEMA3A_PLEXIN_REPULSION_SIGNALING_BY_INHIBITING_INTEGRIN_ADHESION	0.6556998928324733		0.037104263402279444	0.9679144385026739
GAUSSMANN_MLL_AF4_FUSION_TARGETS_C_UP	0.6552843031802724		0.03716758125791473	0.9679144385026739
BIOCARTA_ARF_PATHWAY	0.6549099408232885		0.0373575348248206	0.9679144385026739
STAMBOLSKY_BOUND_BY_MUTATED_TP53	0.6541704173029614		0.03780075981426762	0.9679144385026739
REACTOME_NRIF_SIGNALS_CELL_DEATH_FROM_THE_NUCLEUS	0.6540667122331695		0.03782186576614605	0.9679144385026739
CHEN_HOXA5_TARGETS_6HR_UP	0.653456484383813		0.03794850147741663	0.9679144385026739
OKAMOTO_LIVER_CANCER_MULTICENTRIC_OCCURRENCE_DN	0.6531536476906904		0.03803292528493035	0.9679144385026739
IIZUKA_LIVER_CANCER_PROGRESSION_G1_G2_UP	0.6530208574695482		0.03805403123680878	0.9679144385026739
HASINA_NOL7_TARGETS_UP	0.6528147831230879		0.03820177289995779	0.9679144385026739
BIOCARTA_ETC_PATHWAY	0.6509487041746962		0.03917264668636555	0.9838541666666668
FAELT_B_CLL_WITH_VH3_21_DN	0.6495656204765794		0.03951034191642043	0.9838541666666668
BIOCARTA_RARRXR_PATHWAY	0.6492785193088363		0.0397002954833263	0.9838541666666668
YANG_MUC2_TARGETS_DUODENUM_3MO_DN	0.6491146073154723		0.039763613338961584	0.9838541666666668
PARENT_MTOR_SIGNALING_UP	0.6488210589945943		0.03986914309835374	0.9838541666666668
REACTOME_ADENYLATE_CYCLASE_ACTIVATING_PATHWAY	0.6463988344829132		0.04092444069227522	0.9890995260663507
BIOCARTA_EPONFKB_PATHWAY	0.6462692252444447		0.0410510764035458	0.9890995260663507
PARK_HSC_VS_MULTIPOTENT_PROGENITORS_UP	0.644819681161801		0.04170536091177712	0.9890995260663507
GARY_CD5_TARGETS_UP	0.6442080690442861		0.04200084423807514	0.9890995260663507
GARGALOVIC_RESPONSE_TO_OXIDIZED_PHOSPHOLIPIDS_BLACK_UP	0.643743634569163		0.042085268045588854	0.9890995260663507
SAFFORD_T_LYMPHOCYTE_ANERGY	0.6435695274259075		0.042127479949345716	0.9890995260663507
KLEIN_PRIMARY_EFFUSION_LYMPHOMA_UP	0.6432061801900192		0.042338539468130015	0.9890995260663507
REACTOME_TGF_BETA_RECEPTOR_SIGNALING_ACTIVATES_SMADS	0.6428349703903701		0.04242296327564373	0.9890995260663507
REACTOME_IONOTROPIC_ACTIVITY_OF_KAINATE_RECEPTORS	0.6417285111825888		0.042929506120726046	0.9890995260663507
MARIADASON_REGULATED_BY_HISTONE_ACETYLATION_UP	0.6414887916583932		0.043056141831996624	0.9890995260663507
SCIBETTA_KDM5B_TARGETS_UP	0.640855271400978		0.04341494301392993	0.9890995260663507
REACTOME_SEMA3A_PAK_DEPENDENT_AXON_REPULSION	0.6407617486830134		0.043436048965808355	0.9890995260663507
PARK_TRETINOIN_RESPONSE	0.6402407081095444		0.04360489658083579	0.9890995260663507
BIOCARTA_BCELLSURVIVAL_PATHWAY	0.6398393746730826		0.04371042634022795	0.9890995260663507
KEGG_RIBOSOME	0.6396984637848305		0.04373153229210638	0.9890995260663507
BIOCARTA_IGF1_PATHWAY	0.6390517521686324		0.04390037990713381	0.9890995260663507
BIOCARTA_NGF_PATHWAY	0.6388945733662496		0.04398480371464753	0.9890995260663507
XU_RESPONSE_TO_TRETINOIN_DN	0.6388501178032089		0.04402701561840439	0.9890995260663507
REACTOME_CHONDROITIN_SULFATE_BIOSYNTHESIS	0.638805303786169		0.04404812157028282	0.9890995260663507
KEGG_GLYCEROLIPID_METABOLISM	0.6380470940842916		0.04459687631912199	0.9938967136150233
SHIN_B_CELL_LYMPHOMA_CLUSTER_7	0.637896314035638		0.04468130012663571	0.9938967136150233
BIOCARTA_PTEN_PATHWAY	0.6363776358631261		0.04527226677923174	0.999141536429672
SENESE_HDAC1_TARGETS_DN	0.6352794449207265		0.045799915576192486	0.999141536429672
REACTOME_MEIOTIC_RECOMBINATION	0.635021306774998		0.046010975094976786	0.999141536429672
KEGG_PROPANOATE_METABOLISM	0.6320970339869927		0.0470873786407767	0.9984520123839009
ZEMBUTSU_SENSITIVITY_TO_VINBLASTINE	0.6313511519377653		0.047509497678345294	0.9982304799823047
REACTOME_ABORTIVE_ELONGATION_OF_HIV1_TRANSCRIPT_IN_THE_ABSENCE_OF_TAT	0.6313324318675835		0.047530603630223725	0.9982304799823047
REACTOME_SIGNALING_BY_FGFR	0.6302639543558675		0.047699451245251163	0.9982304799823047
AZARE_STAT3_TARGETS	0.6295773260061609		0.04795272266779232	0.9982304799823047
SIG_INSULIN_RECEPTOR_PATHWAY_IN_CARDIAC_MYOCYTES	0.6287442150100981		0.04835373575348248	0.9982289129953509
SCHAEFFER_PROSTATE_DEVELOPMENT_AND_CANCER_BOX6_UP	0.6285504337493854		0.04845926551287463	0.9982289129953509
BIOCARTA_STATHMIN_PATHWAY	0.6283191989678071		0.04850147741663149	0.9982289129953509
TAKAO_RESPONSE_TO_UVB_RADIATION_UP	0.6258834373472265		0.04955677501055297	0.9976295968099247
TRACEY_RESISTANCE_TO_IFNA2_UP	0.625543692876284		0.04970451667370199	0.9976295968099247
NAKAYAMA_SOFT_TISSUE_TUMORS_PCA1_UP	0.6254155746402448		0.04972562262558041	0.9976295968099247
REACTOME_SMOOTH_MUSCLE_CONTRACTION	0.6245581238721096		0.04993668214436471	0.9976295968099247
CUI_TCF21_TARGETS_DN	0.6229816989334719		0.05046433094132546	0.9975609756097561
REACTOME_CELL_EXTRACELLULAR_MATRIX_INTERACTIONS	0.6226271927546514		0.05067539046010975	0.9975604346861832
DACOSTA_UV_RESPONSE_VIA_ERCC3_TTD_UP	0.6223968762021614		0.05073870831574504	0.9975604346861832
KEGG_GLUTATHIONE_METABOLISM	0.6185417692228258		0.052511608273533135	0.9960727756822719
REACTOME_DOWNSTREAM_SIGNALING_OF_ACTIVATED_FGFR	0.6177215288855089		0.05282819755170958	0.9959609409675988
