	Score	0.95 MoE	P-Value	FDR
ZNF114	0.7750354168097493			
MMS19	0.7748610263568886			
TMEM171	0.7748292330485992			
EOGT	0.774470621574602			
PTPN2	0.7740097375209398			
ADGRG6	0.7739772703824647			
C3orf62	0.7737317407126049			
SAMD9L	0.773650413316206			
CATSPER2	0.7735273258558553			
HNRNPA3P6	0.7734742994450594			
NOL7	0.7723816474892171			
ACTG1P10	0.7722826490973808			
AC138866.1	0.7721218438393337			
IK	0.7715757752333157			
FBXO10	0.770726199334219			
PIAS2	0.7706617807525638			
SLC35A3	0.7704106471791908			
CENPC	0.7703210740790488			
AATF	0.7694760652379375			
ACSF2	0.7693843383508207			
SPDYE2B	0.769371811946208			
TPST1	0.7693273112841184			
ABCC10	0.7691530923149287			
VTI1B	0.7690019663681313			
SCIN	0.7684566605610179			
MORN4	0.7675136200013541			
DDX31	0.7672982555585925			
PYCR2	0.7667089105222566			
POLR2C	0.7666644151060544			
TGFB2	0.7664020663723455			
KCNQ5	0.7662525935592053			
TMEM52B	0.765856454392059			
SLC12A4	0.7658125235452414			
AC093616.1	0.7656693346845426			
SELPLG	0.7651540636193719			
EIF2B2	0.765025432135769			
AC211485.1	0.7647800989414941			
ELF1	0.7647253662318			
SQOR	0.7646471525693951			
SARS	0.7645122825281944			
TMEM183A	0.7644487332083313			
RNASEH1	0.7636915377759209			
IFT52	0.7635505967606078			
GDAP2	0.7634922225857901			
SIK3	0.76317963629319			
CREBRF	0.7630908087480048			
NOB1	0.7624959137551209			
KDM3A	0.7620556580091549			
RNLS	0.7619491826520295			
ANXA9	0.761842712271917			
TMEM59	0.7615993039362942			
AC090114.3	0.7610180565283426			
HDDC2	0.7609853140634263			
YRDC	0.7606551176014656			
ASAP1	0.7604982489257158			
SH3GLB1	0.760190664723976			
DDA1	0.7587097187218887			
PPP2CB	0.7586363683884055			
ACSS1	0.7580602741166291			
CNTNAP3B	0.7579916336122151			
FAM60A	0.7576338073897345			
BCKDHB	0.7574636204342772			
SPSB1	0.7567331499187703			
SPRYD4	0.7567290986702268			
SNX12	0.7566929874451155			
ZBTB18	0.7566380256925324			
H6PD	0.7559132741004965			
GPR39	0.755310848943447			
NUDT4P1	0.7552539841403144			
GCH1	0.7551320308890818			
RPL8	0.7550500064514005			
GBP1	0.7548208009297063			
VPS4A	0.754609601249724			
RPS6KL1	0.754372872529703			
MED28	0.754287381273752			
TRIM66	0.7542485312824605			
ZNF384	0.7542025272148571			
UBE2I	0.754178692349748			
TTC3	0.7538320476406126			
EIF4A1P10	0.7534694446948709			
PPP5D1	0.7534478063829305			
RAB24	0.7529451572729031			
PPP2R2C	0.7525713868546423			
SDHB	0.7525458297399278			
ALPK3	0.7522455501898744			
GOLGA2	0.7520782331965123			
NDRG2	0.7518826668612663			
ZNF774	0.7518160983747171			
PMS2CL	0.7517564433497568			
CDCA3	0.7514560149621732			
TBC1D23	0.7514158927891157			
POM121	0.7507052639310603			
ACTL6A	0.7505938362739145			
RAD54L2	0.7503508995431729			
SDHAF4	0.7501552773167266			
HDAC1	0.7498534948824066			
HSF2	0.7496623153789274			
PCDHGB5	0.7489613452608181			
CCT2	0.748095436833822			
KIF7	0.7479757917874893			
PARD3B	0.7478526400243491			
MRPL43	0.7476702711971701			
TMBIM1	0.7476480302540608			
DDX11L2	0.7475403438330149			
CEP164	0.7475188704601573			
NDFIP2	0.7474368073298797			
MBTD1	0.7472884801973129			
ZNF182	0.7471355655153548			
RAB37	0.7469783935287035			
RINL	0.7468569619513697			
VIM	0.7468520004500768			
ZFP69	0.746792842322878			
CWF19L1	0.7465678013973922			
GNE	0.7462188588409739			
TRIP10	0.7458365769295084			
AKAP1	0.7453382695609614			
TNFRSF9	0.744004842667489			
P2RX4	0.7437419365153449			
ATP10B	0.7436032403929943			
AC126755.2	0.7433670420985147			
FAT4	0.7433619598414646			
KIAA1211	0.7430258273249173			
IGLV5-52	0.7428356657938224			
CCNH	0.7426248957150763			
NGLY1	0.7425976025213522			
INPP5J	0.7424358364603826			
C1R	0.7419884057523676			
SLC25A15	0.7416247950147671			
SLC29A3	0.7414780934146747			
PCID2	0.7414635757481891			
JMJD8	0.7412593441611115			
MTFR2	0.7409725711948638			
SVEP1	0.7409592413937302			
AL031708.1	0.7408963041162486			
PPARGC1A	0.7408130494130742			
MC2R	0.7407458296219949			
PEX5	0.7406259561307265			
GPSM2	0.7403039317181296			
RNF213	0.7401995587608424			
RABGAP1L	0.7400756024523941			
FARP1	0.7398987596563422			
EPB41L4A	0.7397956948120157			
WARS2	0.7396127997255201			
EIF1	0.738849876771812			
WASH7P	0.7387242737862878			
LRRC57	0.7386649476336252			
STX12	0.7385920415560063			
GMEB2	0.7384644282331738			
ZNF704	0.7383857066713727			
SLC35B1	0.7382305253996282			
GOLGA2P7	0.7379273180592593			
PNPLA3	0.7374761957297918			
DDX17	0.7369560623490693			
PITPNA	0.7369486547643325			
SLC22A5	0.736317502121555			
SLFN12	0.736212225659042			
SMIM10L2B	0.7358480078417076			
TPRG1	0.7357236842587312			
TSNAXIP1	0.7355665826263313			
SNAPC3	0.7354856675708754			
MRRF	0.7343628649483485			
STAT2	0.7342920758234388			
RPS6KA5	0.7338224289678179			
USF3	0.7330572275400151			
RSU1	0.7329361279353371			
KLHDC3	0.7329190583006959			
LRRC34	0.732074047802991			
APEX1	0.7318886463571694			
QARS	0.7317503644564204			
RAB42	0.7315718267118152			
CDK20	0.731560794605697			
HIST1H4H	0.7315519474716674			
GTF3C2	0.7315328530997035			
UBE2D1	0.7314639546822467			
KANSL3	0.7311432310008131			
TIAF1	0.7309689300224138			
WLS	0.7308604873590894			
DDX11	0.7303335506590906			
ACAD10	0.7303067893555287			
BCAN	0.7299155500196086			
AIPL1	0.7295872026708766			
TMEM262	0.7294566115795805			
APPL2	0.7294462278795174			
AP003041.3	0.7288626338170335			
TINF2	0.7286930404833756			
NDST2	0.7277066265285661			
TADA1	0.7276912306397265			
TM9SF1	0.7274376503491684			
DNMT1	0.7271326914803325			
FAM72B	0.7255949970270287			
TMEM101	0.7253889684775671			
CTH	0.7253315810429265			
NAMPTP1	0.7252538548516834			
GPAT3	0.7248037800225453			
TASP1	0.7245068770236489			
AL023807.1	0.724088359961299			
SLC48A1	0.7240672709925708			
ADM	0.7238836389710022			
ARID5B	0.7235421102548486			
TRIM26	0.7232489685794526			
PRKCQ	0.7232288313469293			
POLK	0.7225454940660847			
TERF2	0.7220289591204785			
HIST1H2BE	0.7219900314524381			
ITCH	0.7218270058039291			
ZNF366	0.7216917826811751			
FLVCR2	0.721591109094164			
HSP90B1	0.7215352971266307			
NBEAP3	0.7215058611335594			
TBC1D31	0.721426495823833			
FAT3	0.7212097033082203			
HDAC6	0.7209987362540494			
TEX21P	0.7207489881839745			
YWHAE	0.7195783666285155			
CCDC51	0.7195440126262033			
TTC34	0.7194160073271222			
POFUT1	0.7193809936128343			
SPRY4	0.7192616297747512			
PRPF31	0.7191149666014395			
AL353743.1	0.7190830175852775			
RGCC	0.7188466623788204			
CNKSR3	0.7186226448214773			
RPL14	0.7184384006124053			
UTP15	0.718024379571379			
AL591806.3	0.7175888439194242			
MAP1A	0.7173539163525057			
TNFSF15	0.7170261873442404			
KIAA1143	0.7169637707157208			
CYFIP2	0.7164031436227111			
HMGB1P5	0.7161452765735169			
SMIM31	0.7160849904282299			
C15orf41	0.7160250682773699			
SOGA3	0.7160144625587768			
PRKY	0.7156573334975651			
GSR	0.7153171124397514			
TNFAIP3	0.7148655051678049			
WNT11	0.7146961571648814			
DPY19L2P2	0.714291777093398			
PPP4R1	0.7142782151366269			
POLR1A	0.7141907370907336			
GPN3	0.7136129760920689			
GPR87	0.7131921730221711			
DCTN1	0.7128631502771328			
FAM84A	0.7124745678861042			
BMT2	0.7123822202841251			
CLTC	0.71217992828481			
GPC2	0.7121206366185466			
AARS	0.7119767062195423			
PRKAA2	0.7118234263517348			
ODF2	0.7115656664682837			
ULBP3	0.7114400381754395			
ZNF767P	0.7107296415849186			
AC242376.2	0.7100563185088378			
CELF1	0.7097873398645602			
SLC38A2	0.7096895813273312			
RHCE	0.7088336032180483			
PIK3R4	0.7088123327105782			
OGG1	0.7084964183776312			
POU6F1	0.7084825796243551			
GFM2	0.7078592331844004			
MT-ATP8	0.7076557648948355			
KLC1	0.7072826912968925			
PCDHB9	0.7068595896626089			
SH3TC2	0.7066193814912297			
SC5D	0.706585468058642			
MAFG	0.7064835751429245			
MED8	0.7063304413849476			
FAM157B	0.7062693560704909			
GPATCH8	0.7061771178574706			
SNX10	0.7059356830934873			
UGDH	0.7059279336884949			
MMP13	0.7059267292800359			
AL021546.1	0.7057408537464398			
LINC01225	0.7055529346306176			
RBM18	0.7048938822769618			
FAM151B	0.7048847692578711			
CDC25A	0.7048174495916405			
PDIK1L	0.7048137613148466			
RFWD2	0.7045126322917782			
HIST1H1B	0.704086748597084			
HNRNPA2B1	0.7040067403042496			
RPA1	0.7039920732678749			
SLC19A2	0.7035160695226239			
MYH14	0.7033245723708288			
UBAP1	0.7032352308948293			
ATP6V1E2	0.7024670622245014			
MLLT3	0.7022902237102779			
EIF2B5	0.7021398059473091			
TRIM9	0.7019762757646798			
TYW5	0.7018043351621942			
LTA4H	0.7017441201252256			
YIPF3	0.7015226615606374			
ATP1B3	0.701459264996684			
SRP14	0.7014128849624727			
BACH2	0.7014115836603071			
ZDHHC16	0.7012512953212229			
AIMP2	0.7012384213493906			
G3BP1	0.7011976989083203			
AC139677.1	0.7004038708251005			
YARS	0.7002614815978078			
LRRC55	0.7002034591900124			
ANXA2	0.7000160443084631			
SKP1	0.699859447254907			
POC5	0.6997545939391545			
TMEM25	0.6994532009544115			
VTA1	0.6994224326144939			
CEP72	0.6993751730553089			
CSNK2A2	0.6987641297234009			
GNAO1	0.6984211911876451			
PREP	0.6980883262368744			
PEX26	0.6980305255875245			
EZR	0.6973031519346908			
ST6GALNAC5	0.6969690598786601			
PDLIM1	0.6969370702770278			
E2F6	0.6967416782565167			
POLR3F	0.696468221328187			
RPP30	0.6964058011807014			
LIPT2	0.6963161546838124			
EP400NL	0.696282520383384			
ZNF714	0.6960696333177608			
AC009053.1	0.695628261142632			
BAZ2A	0.6955743232549422			
SDR42E1	0.6955101712953272			
TMEM189-UBE2V1	0.6942928946953112			
SLC24A1	0.6941032327230584			
GTF2IRD1	0.6940564897752186			
ZNF394	0.693323164434513			
RMDN2	0.6932917177249643			
CYB5D1	0.6932433425872625			
PTPRE	0.6932123447118242			
BTN3A1	0.6930922670162122			
KAZN	0.692659419378913			
MDH1	0.692506066295825			
SEZ6L2	0.6924803810819234			
PCSK7	0.6924611361259307			
TMEM87A	0.6918467347462797			
GRHPR	0.6916058557308645			
STAT5B	0.6912395069028877			
COG4	0.6912032695883047			
AL773545.3	0.6909306528329711			
NSFL1C	0.6907977684428652			
KIAA1217	0.6907022653657193			
TRIM39	0.6903527262742631			
FKBP4	0.6901947621179757			
SNX17	0.6899306660924263			
RGL4	0.689870041096135			
ABLIM1	0.6897848616671146			
FAM189B	0.6895588439116641			
PDPR	0.6895517499376088			
HOXD10	0.6894275293199621			
NGDN	0.688963924367173			
UTP18	0.688943459451165			
CHMP1B	0.6888869403729265			
PRDM1	0.6888474432684916			
ZNF562	0.6884420692483457			
RIPOR1	0.6882077362715475			
MPIG6B	0.6881872693739063			
RAB15	0.688087013586564			
PCBD2	0.6877295570687563			
MKRN1	0.6876567572036163			
ZSCAN9	0.6876407950163278			
ZNF549	0.6874113229767167			
INSR	0.687324659122852			
RPN1	0.6872781374691356			
LAP3	0.6868904990076172			
EFL1	0.6868262673549491			
HADHB	0.6864485250491557			
PAICSP1	0.6862757755485686			
STK24	0.6862415608152825			
SPRYD7	0.6861280749813893			
AL645939.2	0.6861123002297971			
SERPINB2	0.6856830584690093			
ICMT	0.6855959467864748			
UBE2Q1	0.6855469342257887			
SNX3	0.6854387142057541			
INPP5B	0.6845620349977969			
FBXO36	0.6845279238550769			
PAXIP1	0.6844081485017024			
SCG2	0.6842769788563303			
GPI	0.68426636143836			
TLK2	0.6842603797675759			
SEC22A	0.6842287049059856			
CENPF	0.6842185737961591			
CUL4A	0.6841239428937755			
C4BPB	0.6837712079444653			
DNAJC22	0.6834019717970831			
OXA1L	0.6831575150569402			
GCSHP3	0.6828402915211053			
CPSF7	0.6827463040461584			
TRPC6	0.6826727310990207			
AC060814.1	0.6826130745125348			
ZNF385A	0.6824635389597575			
CDH7	0.68240016362795			
UBAC1	0.6823891552409341			
AC004837.1	0.6821959640827113			
RAB6B	0.6821505576726012			
AC006538.2	0.6820938687804893			
CEACAM19	0.6820184993821159			
TGM2	0.6818769439483958			
PPRC1	0.6816616563535784			
APOPT1	0.6816090615240036			
TK2	0.6815726453402448			
LDHB	0.681514786289985			
ALKBH1	0.6815039995949587			
CYP4F35P	0.681280976677045			
ZNF248	0.6810994580488778			
AC007161.1	0.6810807016183904			
RDH14	0.6808471654541366			
CBWD6	0.6807902413001301			
CBWD3	0.6807902413001301			
RPL23AP82	0.6807636627960152			
EEF2K	0.6807341329972005			
ALDH18A1	0.6804721940192647			
ATP5C1	0.6803282775182871			
FUT8	0.6803162469023849			
PHC1	0.6802134447092373			
LEPROTL1	0.6799250869656214			
BRF2	0.6798246059834034			
DNAJB12	0.6797707621119522			
RGS7BP	0.6797596486470718			
CNBP	0.6796112521287397			
SEC13	0.6795585211764182			
THRAP3	0.6794597437871457			
PRMT5	0.6793366896125637			
CCDC89	0.6793188300307779			
ZMYND12	0.6790012232008915			
CCNL2	0.6787735707990132			
YBX1	0.67853126386956			
CASQ1	0.6785025387950726			
ELF5	0.6783635889410196			
IL20RB	0.6783255366415665			
THOC3	0.6782775624110006			
CD68	0.6782180655186367			
RAB44	0.6781893426381463			
ENTPD3	0.6779103068263028			
