	Score	0.95 MoE	P-Value	FDR
ATP5L	0.8100180497996646			
NDUFS7	0.8097716540703377			
AC079250.1	0.8096697890770276			
DPY30	0.8096348095302791			
POLL	0.8088700176876907			
PLK3	0.8084523455808185			
PPP1R35	0.8079301644699955			
SLC22A18	0.8078560379124919			
TSLP	0.8076686858597694			
GUSBP1	0.8076462543955774			
SPAG7	0.8070670847992811			
ANKRD29	0.806554306308601			
SREK1IP1	0.8051028893969284			
RCOR3	0.8046826529133128			
C18orf21	0.8043058017771844			
RPL37A	0.8022623740282263			
PPA1	0.801880293803561			
LYPLAL1	0.8008083699000429			
TTC9B	0.800777833321799			
RNASE7	0.8002029053301133			
RSL24D1	0.8001553520270577			
BRI3	0.799705445345322			
SNRPG	0.7993663635436375			
B3GNTL1	0.7985636894742072			
TMA7	0.7985402026641094			
RPL23AP42	0.7985061980034288			
CHIC2	0.7984829126404956			
BBC3	0.7984639080731772			
COX6C	0.7981963593591835			
RHOD	0.7981958274998683			
TRPV2	0.7978004618047992			
C5orf38	0.7971866133131432			
RPS18	0.796599232326963			
RPL8	0.7962546149702548			
BUD31	0.7961049406738056			
CDC42EP5	0.7920825718286576			
RRAS	0.7914283722902472			
AC064799.1	0.7908083801288303			
CEBPZ	0.7903141458647416			
CUTA	0.7902770465958531			
ZPR1	0.7901841728820831			
RPS16	0.7895411929712106			
NSA2	0.7895363829514815			
CENPH	0.789472109268693			
ENY2	0.7894693374089586			
EGR3	0.7883756746130746			
IMMP1L	0.7882756427650729			
MT2A	0.7880031194662698			
RPL39	0.7878455203567238			
POU3F3	0.7875814547289774			
HPRT1	0.786791516629768			
ACTG2	0.7848091063278051			
STUM	0.784736979679527			
MGST2	0.7842767937701216			
TMEM158	0.7837611969128948			
DKK1	0.7836833230232302			
AC010970.1	0.7832909978996113			
TRIP10	0.7830970513425597			
DHRSX	0.7828751752311951			
CCDC144CP	0.7828407221817334			
PRR14	0.7824545756145417			
RPL7AP66	0.7806976717565912			
NPHP1	0.7803806678827832			
POLR2J	0.7803761004812008			
PFDN2	0.7789879296064783			
SFT2D1	0.7789829620249691			
NFKBIE	0.7785210610560795			
HES7	0.7776718998467869			
PFDN4	0.7776515589512416			
RBX1	0.7772799623499023			
HEBP2	0.7771702133494756			
DNAJC25-GNG10	0.7763314791812125			
CCDC124	0.7757953459725888			
KIF21B	0.7754509048583894			
FKBP4	0.7747186061558382			
LRRCC1	0.7740360921365183			
HSP90AA1	0.7725956711116954			
SIRT6	0.770605499168595			
OR1I1	0.7692090835180823			
AC041040.1	0.7686845864636708			
SELENOM	0.7675004639277205			
GFER	0.7670374678650085			
AC005682.1	0.7653073712580277			
RPS29	0.7651083854937007			
RPS9	0.7626438383172729			
ZNF281	0.7624980241717755			
DYNC1I2	0.7612077972022002			
SLURP2	0.7610376639173029			
RPL9P7	0.7584674044093772			
EBF1	0.7582620224995753			
ARL4A	0.7579186953458747			
WFDC3	0.757678042390007			
DPP7	0.7571971553891131			
BRD4	0.7567672907789028			
FGF2	0.7565379858486317			
CCDC112	0.7559011790337555			
EIF5B	0.7552421125813163			
TCEANC	0.7551811452495373			
NOVA2	0.7546004990534181			
FAM200B	0.7538202141551806			
RPL5	0.7523410540882585			
ANKRD30BL	0.7520852357231389			
CFLAR	0.7519122350874642			
SVBP	0.7510772300103565			
FSIP1	0.7506004411746304			
PPP3CA	0.7464880150175085			
FTH1P8	0.7462561091084139			
RPS3A	0.7439208789610968			
RPS27L	0.7437992832332722			
RELB	0.7433094352760614			
CMC1	0.7428418486558799			
CMC4	0.7418950981588897			
ATP5J2	0.7417335989987016			
DHFR	0.7413192359231529			
TMEM126A	0.7412917265247676			
PPP4R1L	0.7409207759671607			
MIF	0.7406989881869329			
DNLZ	0.7401709319452743			
NEDD8	0.7399138810705945			
POLR2H	0.7389104909232436			
ALKBH7	0.7385686457737946			
RPS25	0.7382946752578321			
CUBN	0.7378569801979916			
SRP19	0.7372394636515597			
AC018755.3	0.7372085434602629			
MGAT4C	0.7364695502346			
TAGLN	0.7358993651063712			
PKNOX2	0.7353699305477492			
CAPNS1	0.7350471713022215			
UPK3BL1	0.7336757690915681			
TPI1P1	0.7334810119940556			
AIMP1	0.7328320789414987			
AC004448.1	0.7327391940642649			
BAG6	0.7320329821792403			
NR1D1	0.7304778210238271			
PATJ	0.7290565492624476			
TMEM238	0.7288322357800131			
SCNN1D	0.7284194695535767			
CST3	0.7276868348758935			
NDUFS4	0.7267894383574851			
FAM98C	0.7261441891328717			
XBP1	0.7259926702698981			
GAPDHP35	0.7256195884340614			
RPL36A	0.724971395003977			
RPL24	0.7249619900623371			
NSMCE2	0.724420623903078			
CCDC59	0.7232522783535356			
POLR1D	0.7231520981180641			
VPREB3	0.7228553391976325			
DERL2	0.7208965152768531			
BCAT1	0.7186683130095267			
C12orf10	0.7169997867899847			
ZNF836	0.7169802643696115			
COMMD8	0.7167371713687547			
CIR1	0.7163495127126169			
STX8	0.7156298175957515			
C1orf50	0.7152614753311466			
PPIE	0.7150989072220693			
ZC3H6	0.7132920040576762			
JDP2	0.7129751643901988			
OCIAD2	0.7129429073903999			
FTLP3	0.7129266461262579			
ACTG1	0.7119392559131857			
HIST3H2A	0.7118314312644516			
LGALS4	0.7114902938077245			
RPL10	0.7111350942980601			
PINX1	0.7107295057240302			
NME2	0.7105098637964464			
FAM71E1	0.7101885964487709			
MPHOSPH8	0.710024560150869			
KIF20B	0.7098641215039659			
HBA1	0.7084494094812762			
DGAT2	0.7082376322614791			
EIF3L	0.7080205037292944			
RBM33	0.7075554331911953			
PSENEN	0.7072603577668355			
FBL	0.706489354971084			
GSS	0.7055903374228031			
PMEPA1	0.7052131468636146			
RPS6KA6	0.7046315155697127			
BLOC1S1	0.7027605036988791			
MED8	0.7022739827432607			
TNFRSF12A	0.7016574355140378			
RP9P	0.7011770908933865			
MRPL48	0.6994072657855135			
SBSN	0.6980014711336641			
LY6K	0.6968812669580682			
NPM1	0.6966719419521901			
ABHD17A	0.6959529969783181			
MEF2D	0.695544966674706			
AC078814.1	0.6954079797552958			
NSUN4	0.6953548165331412			
LMF1	0.6939900226492219			
TBCB	0.6933874958051369			
RPS7	0.6899728866649787			
STK17A	0.6898502647209064			
RPL10P9	0.6896446256389871			
AC010422.3	0.6891973729728574			
RHOV	0.689152784763963			
AC241585.2	0.6885651617803301			
RPL18	0.6884722726727556			
MAP3K13	0.6872515022226812			
IGBP1	0.6871448235847137			
GTF2F2	0.6868390499514172			
HIST1H1E	0.6855635567749602			
CNTLN	0.6854812009825016			
PCGF1	0.6845966632057033			
PRKAG1	0.6844178953714509			
NPC2	0.6829615786612913			
MITD1	0.6828310053110895			
BMS1P17	0.6828078994217026			
AP000873.1	0.6822407490803686			
PCK2	0.6817702595793773			
KRT16P5	0.6817193982159001			
CLTA	0.6814091004848227			
PSMA6	0.6813908285779668			
CUX2	0.6812745954018073			
MS4A2	0.6811576331442635			
FLII	0.681148773918873			
A2M	0.6810522647957279			
GKAP1	0.6806825282710224			
LRRC4C	0.6806675640592839			
FGF9	0.6804133462598612			
CCSER1	0.6799792647592922			
MZT1	0.6798727949790776			
CRHR1	0.679810071316322			
AL445665.1	0.6797307943571403			
DTNA	0.6792019850717946			
GRID1	0.6788095328763399			
MT1P1	0.6786719295047904			
UBD	0.6778889968177546			
AC069236.1	0.6778679127948131			
TMEM50A	0.6776378851707374			
AC008687.4	0.6775042533883807			
BEND7	0.6774374867653616			
FAM240B	0.6769505194920395			
GAPDH	0.6768597355856961			
ST6GALNAC3	0.6768066201386146			
FEZF2	0.6767124241450775			
AC015688.4	0.6761144965444138			
KRT3	0.6759790299375583			
DNAJB6	0.6755122208792353			
AC083906.6	0.6754369849638382			
FBXW5	0.6753860927841132			
MTND4P15	0.6753599824323205			
PPIAP28	0.6753325184078106			
LRRC10	0.6752787790793524			
ABCC8	0.6752022494168959			
NACAP1	0.675134580532168			
LETM2	0.6749380715790595			
AL645941.2	0.6746846214671883			
TTLL6	0.6746797773770918			
OR10V3P	0.6746064386037502			
MSLNL	0.6744451405674008			
VSTM1	0.6740055599885842			
CCL4	0.673918470490206			
PSMD4	0.6739079824041495			
KRT8P41	0.6739007895942114			
AC004980.4	0.6737915333979531			
SLC12A1	0.6737048618654652			
CCDC60	0.6736086439605754			
AC244034.1	0.673573566879157			
PRR23C	0.6735134286823681			
MTND5P10	0.6733622804037599			
APBA2	0.6732322307567398			
LGR6	0.6731307994008107			
SMIM18	0.6731211154477883			
AL136298.2	0.6730851354615458			
BNIP3P37	0.6730372672974297			
UBE2MP1	0.6730201808670071			
RPL6P24	0.6730086233731001			
AP1B1P1	0.6729791667204406			
AC068547.1	0.6729430930647963			
AP1M2	0.6729342671366522			
AC004386.1	0.672919019303018			
CAPN11	0.6726911096255114			
DEFB131E	0.672684616831375			
AC203630.1	0.6726252345522513			
CDC42P1	0.6726215227077748			
AARD	0.6725857920524857			
MUC13	0.6725574265531482			
EIF1	0.6725571301871333			
AC007347.2	0.672369416303594			
DUSP4	0.6721341048969015			
EEF1A1P16	0.6720843185722611			
INSL6	0.6719559175413249			
IMMP1LP3	0.6719126295170108			
EFTUD1P1	0.6718147152161122			
TAF1D	0.6717193776204269			
VPS28	0.6715572538724885			
MOG	0.6715533613715663			
WDFY4	0.6715145759766675			
CALN1	0.6714788217838732			
KAAG1	0.6714597241239326			
AC008567.1	0.6713890279855959			
MINDY4B	0.671358770143004			
EVI2A	0.6713126017147769			
IFI27	0.671297559457186			
FSCN3	0.6712654006895891			
OR4D1	0.6712118603333986			
SLC26A10	0.6711921051053867			
CKM	0.6711680948147962			
GRM1	0.6710366469146442			
RPS29P14	0.670934706399329			
EIF4A2P4	0.6708924299909742			
AC003989.2	0.6708794081916066			
AC069431.2	0.6708737684306398			
AC115621.1	0.6708308988669246			
RPL23AP30	0.6708187706801356			
RPL26P30	0.670755683395734			
AC096533.1	0.6707065266386161			
CD300LG	0.6706120298496231			
NOTUM	0.6706049589491967			
AL450405.1	0.6704755642480696			
AC034236.1	0.670456113624102			
AP000919.1	0.6703107772098343			
UNC93B6	0.6702833752801327			
RPL35	0.6702745556670212			
OR13K1P	0.670210741414617			
OR1K1	0.6701966380262023			
NDUFA3P2	0.6700656827257726			
AL590762.4	0.6700506116641028			
MTCYBP43	0.6700454841910466			
UBE2V2P4	0.6699939232907646			
AC099677.1	0.6699421951037333			
AC005326.1	0.6699222893487893			
AC108676.2	0.6699105429836563			
AL356320.1	0.6699105429836563			
AL096712.1	0.669831443194137			
MAFF	0.6697788756086714			
ZMAT1	0.6695999076825271			
AC087821.2	0.6695776667572039			
RBFOX1	0.6692685331437342			
SOX5	0.669264238891866			
AC114402.2	0.6692057224780374			
COMP	0.6691074647060379			
AC107075.1	0.6691067558774274			
PMM1	0.6690860854792952			
CGA	0.6690618261102261			
DCX	0.6689718631154766			
LSM5	0.6689035186915533			
CADM3	0.6688953740967352			
NPAP1P3	0.6687558628005128			
SLC36A3	0.6687391596897739			
MFSD4BP1	0.6686810348617886			
EREG	0.6686806642448058			
COX7A2	0.6686214546872382			
AC025459.1	0.6686167144400592			
PBX4	0.6685860606005696			
SYCE3	0.6685853341873824			
Z99129.1	0.6685429835369798			
GAPDHP49	0.6684534450932486			
Z98742.2	0.6684414490005341			
AZIN1	0.6684236493771984			
AC048351.1	0.6683442592143048			
KARSP3	0.6681079778667925			
FIGNL2	0.6680858202034029			
UBE2V1P2	0.6680784936167897			
KRTAP3-2	0.6680763538906662			
CARM1P1	0.668039899551047			
SFMBT2	0.6680347093078212			
SULT1E1	0.6680218781887282			
AL157366.1	0.6679961220515329			
ZNF600	0.6679832830590509			
OR51E2	0.6679291002433778			
RPL10P6	0.6679245044355935			
PPIAP6	0.667918935255926			
RGS13	0.6678957021473626			
AC008799.1	0.6678872246555511			
GPR183	0.6678735894813349			
ERICH6B	0.6678696835191077			
TINAG	0.6678498317794176			
KRT18P25	0.6678491892007287			
EEF1B2P2	0.6678482997500637			
RPS3P7	0.6678437035513962			
CEACAM4	0.6678384445816224			
RPL7AP9	0.6677326632149507			
ADAM3A	0.6677257963311642			
HTR1DP1	0.6677238815327421			
BRINP2	0.6677170976041821			
EIF2S2P3	0.6676738767954632			
C11orf88	0.6676530660772658			
CXorf21	0.6676296557717668			
AP002512.4	0.6675968302215263			
CDH19	0.6675778576968497			
AC091046.3	0.6675657710968601			
LDB2	0.667554595649053			
AC073264.4	0.6675462474136115			
AC092978.1	0.6675299513496871			
AC126389.1	0.6675080407706313			
DNAJA1P3	0.6675066458289469			
PSMA2P2	0.6674973375771093			
EEF1A1P29	0.6674942328849011			
ACTBP6	0.6674930546079335			
GAPDHP33	0.66747768892688			
RPS2P35	0.6674502500597168			
RPL5P22	0.6674463367733026			
AC092183.1	0.6674451165234653			
AP002381.1	0.6674300931407318			
AC005351.1	0.667420323634228			
AC090330.1	0.6674135220371784			
VSTM4	0.6674065918924545			
ZC4H2	0.6674052843120167			
AC011933.1	0.6673774499999812			
HIST1H1A	0.6673709653761903			
AC022701.1	0.6673604345605655			
OR4K2	0.6673575053931137			
RPS3P6	0.6673519636514242			
AC055855.1	0.6673364421349309			
AC256236.1	0.66733511016913			
IFITM4P	0.6672986143414802			
AL354890.1	0.667281294217519			
IFNL3P1	0.6672737234640115			
AC068522.1	0.6672716144376434			
AC125807.1	0.6672661939162208			
AC009153.1	0.6672646246533996			
AC241585.1	0.6672608443780373			
AL121871.1	0.6672550580255868			
AL133445.1	0.6672540204049128			
AC016304.1	0.6672428566760817			
NFKBIL1	0.6672237274298484			
AC008626.1	0.6672111592769279			
AC011447.1	0.6671486772582775			
AC012368.3	0.6669520307012791			
MYCT1	0.6668713329718944			
INPP5F	0.6664845772015078			
GAPDHP69	0.6664241400958228			
SNURF	0.6662683065465186			
AC009299.2	0.6662197524789093			
FAM166A	0.6662017356467108			
KCNA1	0.6660905667065284			
OLA1	0.6660834035299646			
CHRDL1	0.6658820115920068			
UGT1A5	0.6658566609789499			
ITGB3BP	0.6658298132214719			
TEKT3	0.6657663706586318			
KRT8P11	0.6655979233573387			
CHMP2A	0.6655675257570599			
AC092651.1	0.6655371792434731			
AC124242.2	0.66550012139776			
AC016700.2	0.6654987218733311			
EEF1A1P24	0.665414045072377			
GAPDHP60	0.6654036986229549			
RAB9A	0.6653883921955944			
RPS24P8	0.665378310809762			
AC005702.4	0.6653645064107624			
AC023157.1	0.6653643972896134			
AC090018.1	0.6653200541653709			
OSTCP8	0.6653131458245397			
AL157884.1	0.665304885035933			
RHEBP3	0.6653015523571714			
RPL21P23	0.6652965033858493			
AC087343.1	0.6652776867927446			
RDX	0.6652722365406064			
AC022336.1	0.6652434855883468			
AC022080.1	0.6652339968835906			
AC139451.1	0.6652167622806797			
AC092139.1	0.6652074365155017			
ZHX1	0.6652067118640591			
AL355864.1	0.6651895440648303			
PTX3	0.6651671092544361			
AP000654.2	0.6651184612768868			
AC020899.1	0.6651048553968477			
CACYBPP2	0.6650796504536346			
AC120036.1	0.6650598332382034			
CCDC70	0.6650532519419398			
KRT18P19	0.665028032281072			
RPS3P2	0.665015500849899			
MS4A3	0.6650087482152245			
NPM1P38	0.6649635838503114			
IL36A	0.6649582955441738			
OR5AC4P	0.6649498143395869			
ACTG1P21	0.6649301717056914			
BMP3	0.6649193263613068			
PNOC	0.6649154002939202			
AC092910.1	0.6649074499641503			
AC130709.1	0.6648960622603609			
AC241584.1	0.6648925386106447			
KRT18P61	0.6648868987425461			
HNRNPA1P40	0.6648848914381459			
KRT8P47	0.664877774265598			
AL049737.1	0.6648712647663406			
Z99496.1	0.6648702119328384			
HSP90B3P	0.6648638654632827			
CPNE9	0.6648553274259698			
TYRP1	0.6648480336905791			
MOGAT2	0.6648444160933714			
HK2P1	0.6648402944900033			
SLC17A4	0.6648324118351885			
ADGRB3	0.6648217548459208			
SLC10A2	0.6648130823257296			
PPP1R16B	0.6648043096944746			
TCAM1P	0.6647905026366489			
ZNF157	0.6647747350121058			
UBBP1	0.664697841542851			
GPR65	0.6646517563824061			
AC073107.2	0.6642218024809164			
ERRFI1	0.6642092167187919			
NLE1	0.6641905365355758			
ZNF883	0.664185598192313			
COX6CP13	0.6640986919859265			
AP002748.4	0.6640703972115132			
AC105233.6	0.66389234478804			
HSPA8P1	0.6638760072018329			
AC233964.1	0.6638580962705964			
CCL27	0.6636889251840646			
CHMP4BP1	0.6634894725028649			
AC243899.2	0.6633826499001511			
AC005829.1	0.6633826499001511			
DDX10	0.663323353792247			
AC005622.1	0.6632902807442915			
AC090241.1	0.6632372153177035			
