Gene Set	Score	0.95 MoE	P-Value	FDR
GSE46242_TH1_VS_ANERGIC_TH1_CD4_TCELL_UP	0.8001751503547212	0.15811328236830063	0.00964696223316913	0.9964079273327828
GSE11924_TFH_VS_TH1_CD4_TCELL_UP	0.7993858134992331	0.17072351237055333	0.009770114942528735	0.9964079273327828
GSE43863_TH1_VS_TFH_EFFECTOR_CD4_TCELL_DN	0.7993603987299998	0.16933622254448474	0.00979064039408867	0.9964079273327828
GSE17721_LPS_VS_CPG_8H_BMDC_UP	0.7967852700143956	0.15855059244346056	0.010242200328407225	0.9964079273327828
GSE20152_HTNFA_OVERXPRESS_ANKLE_VS_CTRL_SPHK1_KO_ANKLE_DN	0.791803461106483	0.1803192665451479	0.011104269293924466	0.9960719454207153
GSE10239_NAIVE_VS_KLRG1HIGH_EFF_CD8_TCELL_UP	0.7851822065074666	0.16198628598452322	0.012253694581280788	0.9951199338296113
GSE17721_CTRL_VS_GARDIQUIMOD_4H_BMDC_UP	0.784666936542193	0.14937611425041303	0.012315270935960592	0.9951199338296113
GSE37416_0H_VS_48H_F_TULARENSIS_LVS_NEUTROPHIL_UP	0.7761659961030295	0.16079194449310716	0.01293103448275862	0.9948489863467108
GSE12366_GC_VS_NAIVE_BCELL_UP	0.7728268134062531	0.16633952518310224	0.013382594417077176	0.9945996275605213
GSE6875_WT_VS_FOXP3_KO_TREG_UP	0.7726176240815549	0.1622752932209747	0.013423645320197044	0.9945996275605213
GSE2770_UNTREATED_VS_IL4_TREATED_ACT_CD4_TCELL_48H_UP	0.7682024210223787	0.17375841629568525	0.013854679802955665	0.9945352929000207
GSE17721_0.5H_VS_8H_POLYIC_BMDC_UP	0.7652320000696095	0.17561235305710657	0.014224137931034483	0.9943685300207039
GSE29164_CD8_TCELL_VS_CD8_TCELL_AND_IL12_TREATED_MELANOMA_DAY7_UP	0.7625999288286316	0.1763391961621652	0.01444991789819376	0.9943466556222821
GSE16385_UNTREATED_VS_12H_IFNG_TNF_TREATED_MACROPHAGE_UP	0.7608274495399209	0.1792384238623741	0.014490968801313628	0.9943466556222821
GSE3982_DC_VS_NEUTROPHIL_LPS_STIM_DN	0.759373654665407	0.17981331918510568	0.01463464696223317	0.9943466556222821
GSE2770_TGFB_AND_IL4_ACT_VS_ACT_CD4_TCELL_2H_UP	0.7526288548463571	0.1854237271046854	0.01516830870279146	0.9942395358474927
GSE17974_0H_VS_2H_IN_VITRO_ACT_CD4_TCELL_UP	0.750526583288363	0.16043207220190603	0.015537766830870279	0.9940725388601036
GSE7460_CTRL_VS_TGFB_TREATED_ACT_FOXP3_HET_TCONV_UP	0.7498042154296333	0.1801331774155489	0.015578817733990148	0.9940725388601036
GSE360_CTRL_VS_B_MALAYI_LOW_DOSE_DC_UP	0.7461845565665064	0.16246032737684724	0.016030377668308702	0.9939871449305412
GSE36527_CD69_NEG_VS_POS_TREG_CD62L_LOS_KLRG1_NEG_DN	0.7434842885433921	0.16547065843560071	0.01650246305418719	0.9937163002903359
GSE38681_WT_VS_LYL1_KO_LYMPHOID_PRIMED_MULTIPOTENT_PROGENITOR_UP	0.7379983242053327	0.17020958371065628	0.017364532019704434	0.9930512341837793
GSE9960_HEALTHY_VS_SEPSIS_PBMC_UP	0.7373439581363012	0.1686677957784281	0.017487684729064038	0.9930512341837793
GSE2770_TGFB_AND_IL4_VS_IL12_TREATED_ACT_CD4_TCELL_48H_UP	0.7360957623571222	0.14696399528543852	0.017816091954022988	0.9930068478937538
GSE37301_LYMPHOID_PRIMED_MPP_VS_COMMON_LYMPHOID_PROGENITOR_DN	0.7352932482964075	0.15526643100851345	0.017980295566502463	0.9930068478937538
GSE14908_RESTING_VS_HDM_STIM_CD4_TCELL_NONATOPIC_PATIENT_UP	0.7343739211151137	0.16984009140526507	0.018082922824302135	0.9930068478937538
GSE34156_NOD2_LIGAND_VS_TLR1_TLR2_LIGAND_24H_TREATED_MONOCYTE_DN	0.7305457122897125	0.15370412876786033	0.018513957307060756	0.9929194352159468
GSE12845_PRE_GC_VS_DARKZONE_GC_TONSIL_BCELL_UP	0.7294429550219648	0.16309191503513945	0.018698686371100164	0.9929194352159468
GSE43956_WT_VS_SGK1_KO_TH17_DIFFERENTIATED_CD4_TCELL_UP	0.727508382199338	0.15661559194314179	0.018883415435139574	0.9929194352159468
GSE13484_12H_UNSTIM_VS_YF17D_VACCINE_STIM_PBMC_UP	0.7264160914354373	0.15306499214158117	0.019006568144499178	0.9929194352159468
GSE41867_NAIVE_VS_DAY8_LCMV_CLONE13_EFFECTOR_CD8_TCELL_UP	0.722973646740379	0.15829619559515842	0.01958128078817734	0.9926641729010807
GSE24492_LYVE_NEG_VS_POS_MACROPHAGE_UP	0.7228577059440768	0.15011161632805975	0.019601806239737275	0.9926641729010807
GSE411_UNSTIM_VS_100MIN_IL6_STIM_SOCS3_KO_MACROPHAGE_UP	0.7194834491125892	0.17032872075072394	0.020073891625615764	0.9925779625779626
GSE9037_CTRL_VS_LPS_4H_STIM_BMDM_DN	0.7152538642195841	0.1650457377892663	0.020566502463054186	0.9922852983988355
GSE27786_CD4_TCELL_VS_MONO_MAC_UP	0.7144322229892046	0.1507560249092156	0.02071018062397373	0.9922852983988355
GSE37416_CTRL_VS_48H_F_TULARENSIS_LVS_NEUTROPHIL_DN	0.7112410592420955	0.18062820753691233	0.021120689655172414	0.9921364676513418
GSE22886_IGG_IGA_MEMORY_BCELL_VS_BLOOD_PLASMA_CELL_DN	0.7075208622814607	0.15587807165031609	0.021736453201970443	0.9917186849771119
GSE6566_STRONG_VS_WEAK_DC_STIMULATED_CD4_TCELL_UP	0.7037144396695203	0.18603561228650733	0.022126436781609197	0.9915296566077003
GSE17721_PAM3CSK4_VS_CPG_0.5H_BMDC_UP	0.7037094938807921	0.16773652863484906	0.02214696223316913	0.9915296566077003
GSE19401_PAM2CSK4_VS_RETINOIC_ACID_AND_PAM2CSK4_STIM_FOLLICULAR_DC_UP	0.7036832214990902	0.17307644611313036	0.022188013136288997	0.9915296566077003
GSE2770_UNTREATED_VS_TGFB_AND_IL12_TREATED_ACT_CD4_TCELL_48H_DN	0.7033962672570138	0.14680549430758727	0.02222906403940887	0.9915296566077003
GSE43957_UNTREATED_VS_NACL_TREATED_ANTI_CD3_CD28_STIM_CD4_TCELL_DN	0.7030919699368342	0.1461290411204055	0.022270114942528736	0.9915296566077003
GSE40274_CTRL_VS_SATB1_TRANSDUCED_ACTIVATED_CD4_TCELL_UP	0.7015008667047014	0.169441747243075	0.022413793103448276	0.9915296566077003
GSE2770_TGFB_AND_IL4_ACT_VS_ACT_CD4_TCELL_6H_DN	0.6977004342338038	0.1759837063652038	0.02294745484400657	0.9915296566077003
GSE11924_TFH_VS_TH2_CD4_TCELL_UP	0.6975899197151751	0.1807204683355978	0.022988505747126436	0.9915296566077003
GSE40274_CTRL_VS_IRF4_TRANSDUCED_ACTIVATED_CD4_TCELL_DN	0.6974104037736749	0.15668241398972235	0.023029556650246304	0.9915296566077003
GSE2405_0H_VS_6H_A_PHAGOCYTOPHILUM_STIM_NEUTROPHIL_DN	0.6953473150151364	0.17947174991588222	0.023316912972085387	0.9915296566077003
GSE43863_TH1_VS_LY6C_LOW_CXCR5NEG_EFFECTOR_CD4_TCELL_UP	0.6928564085342843	0.17450162595006646	0.02366584564860427	0.9915296566077003
GSE38696_LIGHT_ZONE_VS_DARK_ZONE_BCELL_UP	0.6904826780133203	0.19280972855897374	0.02409688013136289	0.9915296566077003
GSE3039_ALPHAALPHA_CD8_TCELL_VS_B1_BCELL_DN	0.69001747819592	0.1607406458104555	0.024220032840722498	0.9915296566077003
GSE43956_WT_VS_SGK1_KO_TH17_DIFFERENTIATED_CD4_TCELL_DN	0.6859448561834978	0.1658494852361314	0.024589490968801312	0.9915296566077003
GSE21927_SPLEEN_C57BL6_VS_EL4_TUMOR_BALBC_MONOCYTES_UP	0.6841869226762136	0.14515160563250631	0.02504105090311987	0.9914631600918389
GSE9960_HEALTHY_VS_GRAM_POS_SEPSIS_PBMC_UP	0.6841115557266743	0.1665793764930646	0.0250615763546798	0.9914631600918389
GSE10147_IL3_VS_IL3_AND_HIVP17_STIM_PDC_UP	0.6834534442855659	0.1573475624773554	0.025225779967159277	0.9914631600918389
GSE25123_CTRL_VS_IL4_AND_ROSIGLITAZONE_STIM_PPARG_KO_MACROPHAGE_UP	0.6826631908432673	0.16797309149948153	0.02538998357963875	0.9914631600918389
GSE41867_NAIVE_VS_DAY8_LCMV_EFFECTOR_CD8_TCELL_UP	0.68140161371451	0.16389713830582273	0.025451559934318555	0.9914631600918389
GSE5503_LIVER_DC_VS_PLN_DC_ACTIVATED_ALLOGENIC_TCELL_DN	0.6791991789838508	0.17844147833223337	0.02600574712643678	0.9914631600918389
GSE22886_TH1_VS_TH2_48H_ACT_DN	0.6780095256097063	0.1663233890990905	0.026211001642036123	0.9914631600918389
GSE21670_UNTREATED_VS_IL6_TREATED_CD4_TCELL_UP	0.6749714609958014	0.1624406362551479	0.026826765188834156	0.9910953177257524
GSE369_IFNG_KO_VS_WT_LIVER_UP	0.6734098018667655	0.16790263587600382	0.02705254515599343	0.9910725486096592
GSE18281_PERIMEDULLARY_CORTICAL_REGION_VS_WHOLE_CORTEX_THYMUS_DN	0.6712666872376467	0.1599348156540432	0.027257799671592774	0.9910706817231283
GSE46025_WT_VS_FOXO1_KO_KLRG1_LOW_CD8_EFFECTOR_TCELL_UP	0.670799772053175	0.15980164891883314	0.027360426929392445	0.9910706817231283
GSE2770_TGFB_AND_IL4_VS_TGFB_AND_IL12_TREATED_ACT_CD4_TCELL_48H_UP	0.6684775397263668	0.16785320973779	0.027811986863711002	0.9909205020920503
GSE2770_IL12_AND_TGFB_ACT_VS_ACT_CD4_TCELL_2H_DN	0.666041517065755	0.15097583183137292	0.028263546798029556	0.990667503661854
GSE17721_LPS_VS_CPG_0.5H_BMDC_DN	0.6653379831465274	0.17720938875531422	0.028386699507389163	0.990667503661854
GSE43863_TH1_VS_TFH_MEMORY_CD4_TCELL_DN	0.6649314510137239	0.15933351178172345	0.02842775041050903	0.990667503661854
GSE28726_NAIVE_VS_ACTIVATED_CD4_TCELL_UP	0.6608084531551174	0.17819426329309399	0.029330870279146142	0.9902010050251256
GSE18804_BRAIN_VS_COLON_TUMORAL_MACROPHAGE_UP	0.6593073788425879	0.16613349790881102	0.029741379310344828	0.9899895287958116
GSE7509_UNSTIM_VS_TNFA_IL1B_IL6_PGE_STIM_DC_UP	0.6580937291411135	0.17853822349110032	0.030069786535303778	0.9898617511520736
GSE5503_LIVER_DC_VS_SPLEEN_DC_ACTIVATED_ALLOGENIC_TCELL_DN	0.6564790530702873	0.18296904799469738	0.03023399014778325	0.9898617511520736
GSE2770_IL12_AND_TGFB_VS_IL4_TREATED_ACT_CD4_TCELL_48H_UP	0.6564345873171126		0.030254515599343185	0.9898617511520736
GSE27786_CD8_TCELL_VS_MONO_MAC_UP	0.6560001527790609		0.03041871921182266	0.9898617511520736
GSE16450_IMMATURE_VS_MATURE_NEURON_CELL_LINE_UP	0.6558228888891457		0.03045977011494253	0.9898617511520736
GSE3920_IFNA_VS_IFNG_TREATED_ENDOTHELIAL_CELL_UP	0.6554607375522021		0.030521346469622332	0.9898617511520736
GSE24671_BAKIMULC_VS_SENDAI_VIRUS_INFECTED_MOUSE_SPLENOCYTES_UP	0.6534630019520992		0.030767651888341543	0.9898617511520736
GSE22103_UNSTIM_VS_LPS_STIM_NEUTROPHIL_DN	0.6531881384031899		0.030870279146141214	0.9898617511520736
GSE18804_SPLEEN_MACROPHAGE_VS_BRAIN_TUMORAL_MACROPHAGE_UP	0.6525033115490068		0.03111658456486043	0.9898617511520736
GSE6259_33D1_POS_DC_VS_BCELL_DN	0.6490291481091912		0.032060755336617404	0.9896956977964323
GSE22886_DAY0_VS_DAY7_MONOCYTE_IN_CULTURE_DN	0.648962188306808		0.03212233169129721	0.9896956977964323
GSE26488_WT_VS_HDAC7_KO_DOUBLE_POSITIVE_THYMOCYTE_UP	0.6477036945533714		0.03240968801313629	0.9896956977964323
GSE46606_UNSTIM_VS_CD40L_IL2_IL5_3DAY_STIMULATED_IRF4_KO_BCELL_UP	0.6471961032103719		0.03257389162561576	0.9896956977964323
GSE17974_IL4_AND_ANTI_IL12_VS_UNTREATED_0.5H_ACT_CD4_TCELL_UP	0.6468750632967466		0.032655993431855504	0.9896956977964323
GSE8921_UNSTIM_VS_TLR1_2_STIM_MONOCYTE_3H_DN	0.6422122428879588		0.03372331691297208	0.9890336134453781
GSE29618_PRE_VS_DAY7_POST_TIV_FLU_VACCINE_MONOCYTE_DN	0.6343481430993546		0.03628899835796388	0.9866148350493802
GSE21670_STAT3_KO_VS_WT_CD4_TCELL_TGFB_IL6_TREATED_DN	0.6326487788376327		0.03667898193760263	0.9864228667507356
GSE3982_NKCELL_VS_TH1_UP	0.6326129545329267		0.03669950738916256	0.9864228667507356
GSE32423_CTRL_VS_IL7_MEMORY_CD8_TCELL_DN	0.6317166548034077		0.03692528735632184	0.9864228667507356
GSE21063_CTRL_VS_ANTI_IGM_STIM_BCELL_NFATC1_KO_16H_DN	0.6313833765968202		0.03704844006568145	0.9864228667507356
GSE37301_PRO_BCELL_VS_CD4_TCELL_UP	0.6294366518604448		0.037684729064039406	0.986222128733698
GSE5542_IFNG_VS_IFNA_AND_IFNG_TREATED_EPITHELIAL_CELLS_6H_UP	0.6274201713066906		0.03838259441707718	0.9857142857142858
GSE8921_UNSTIM_VS_TLR1_2_STIM_MONOCYTE_24H_UP	0.6272411651516577		0.03844417077175698	0.9857142857142858
GSE17721_CTRL_VS_PAM3CSK4_6H_BMDC_UP	0.6259300111814485		0.038731527093596056	0.9857142857142858
GSE7460_WT_VS_FOXP3_HET_ACT_TCONV_UP	0.6249940348386421		0.03910098522167488	0.9856
GSE27434_WT_VS_DNMT1_KO_TREG_UP	0.6249861199394223		0.03912151067323481	0.9856
GSE18281_PERIMEDULLARY_CORTICAL_REGION_VS_WHOLE_MEDULLA_THYMUS_DN	0.624875349738841		0.03918308702791461	0.9856
GSE28737_WT_VS_BCL6_HET_FOLLICULAR_BCELL_UP	0.6244279851588614		0.039285714285714285	0.9856
GSE4984_GALECTIN1_VS_VEHICLE_CTRL_TREATED_DC_UP	0.624226142863752		0.039388341543513956	0.9856
GSE5589_WT_VS_IL10_KO_LPS_AND_IL10_STIM_MACROPHAGE_45MIN_UP	0.6240694981622594		0.03944991789819376	0.9856
GSE40277_EOS_AND_LEF1_TRANSDUCED_VS_CTRL_CD4_TCELL_DN	0.6233973597150441		0.039614121510673235	0.9856
GSE18893_CTRL_VS_TNF_TREATED_TREG_24H_UP	0.6218610499312446		0.04006568144499179	0.9856
GSE9037_WT_VS_IRAK4_KO_LPS_4H_STIM_BMDM_DN	0.6195040872734713		0.040886699507389164	0.9854280894137495
GSE17186_NAIVE_VS_CD21HIGH_TRANSITIONAL_BCELL_UP	0.6191639107724677		0.04109195402298851	0.9854250158194474
GSE45881_CXCR6HI_VS_CXCR1LO_COLONIC_LAMINA_PROPRIA_DN	0.6187807176965534		0.04117405582922824	0.9854250158194474
GSE3982_EOSINOPHIL_VS_NKCELL_UP	0.6177793558546611		0.04156403940886699	0.9853555602447773
GSE6259_33D1_POS_VS_DEC205_POS_SPLENIC_DC_UP	0.6152477067198312		0.042385057471264365	0.9847192908400169
GSE22611_NOD2_TRANSD_VS_CTRL_TRANSD_HEK293_MDP_STIM_2H_UP	0.6146059097313897		0.04267241379310345	0.9846316233903314
GSE41176_WT_VS_TAK1_KO_ANTI_IGM_STIM_BCELL_24H_DN	0.6145124927373905		0.042754515599343186	0.9846316233903314
GSE37605_C57BL6_VS_NOD_FOXP3_FUSION_GFP_TREG_UP	0.6118815507494489		0.04339080459770115	0.9843083421330517
GSE37605_C57BL6_VS_NOD_FOXP3_IRES_GFP_TREG_DN	0.6113273512865199		0.0437192118226601	0.984178284748627
GSE4984_LPS_VS_VEHICLE_CTRL_TREATED_DC_UP	0.6097258367573833		0.04423234811165846	0.9838580181702937
GSE45739_UNSTIM_VS_ACD3_ACD28_STIM_WT_CD4_TCELL_DN	0.6082958086886783		0.04456075533661741	0.9837278106508877
GSE11864_CSF1_VS_CSF1_IFNG_PAM3CYS_IN_MAC_UP	0.6082761678022771		0.04460180623973727	0.9837278106508877
GSE14415_INDUCED_VS_NATURAL_TREG_UP	0.6075742726144553		0.04486863711001642	0.9837278106508877
GSE10240_IL17_VS_IL17_AND_IL22_STIM_PRIMARY_BRONCHIAL_EPITHELIAL_CELLS_UP	0.6029949725043136		0.04642857142857143	0.9824275745400719
GSE15624_CTRL_VS_6H_HALOFUGINONE_TREATED_CD4_TCELL_UP	0.6009827928699487		0.04702380952380952	0.9820219966159052
GSE27786_CD8_TCELL_VS_NKTCELL_UP	0.6005625292069944		0.047126436781609195	0.9820219966159052
GSE6875_TCONV_VS_FOXP3_KO_TREG_UP	0.600435587191565		0.04714696223316913	0.9820219966159052
GSE8621_UNSTIM_VS_LPS_PRIMED_UNSTIM_MACROPHAGE_DN	0.5992646716550496		0.047619047619047616	0.9820219966159052
GSE37533_PPARG1_FOXP3_VS_FOXP3_TRANSDUCED_CD4_TCELL_PIOGLITAZONE_TREATED_DN	0.5990556546996256		0.047742200328407224	0.9820219966159052
GSE19888_CTRL_VS_A3R_ACTIVATION_MAST_CELL_UP	0.5988113296023082		0.04780377668308703	0.9820219966159052
GSE24634_TEFF_VS_TCONV_DAY7_IN_CULTURE_UP	0.5982682645264014		0.04798850574712644	0.9820219966159052
GSE40274_CTRL_VS_XBP1_TRANSDUCED_ACTIVATED_CD4_TCELL_DN	0.5967378130091161		0.04827586206896552	0.9820219966159052
GSE1448_ANTI_VALPHA2_VS_VBETA5_DP_THYMOCYTE_UP	0.5964807744590082		0.048440065681444995	0.9820219966159052
GSE46606_IRF4HIGH_VS_WT_CD40L_IL2_IL5_DAY3_STIMULATED_BCELL_DN	0.5957763397702714		0.048501642036124795	0.9820219966159052
GSE36476_YOUNG_VS_OLD_DONOR_MEMORY_CD4_TCELL_40H_TSST_ACT_DN	0.595370414628747		0.048788998357963874	0.9820219966159052
GSE10325_LUPUS_CD4_TCELL_VS_LUPUS_BCELL_UP	0.594895057079403		0.04899425287356322	0.9820219966159052
GSE22601_DOUBLE_NEGATIVE_VS_IMMATURE_CD4_SP_THYMOCYTE_DN	0.5941793097714033		0.049178981937602624	0.9820219966159052
GSE30962_ACUTE_VS_CHRONIC_LCMV_PRIMARY_INF_CD8_TCELL_DN	0.5907091123425874		0.05008210180623974	0.9815694591728525
GSE17721_LPS_VS_PAM3CSK4_24H_BMDC_DN	0.5899961017925436		0.05034893267651888	0.9815019092066186
GSE17721_POLYIC_VS_GARDIQUIMOD_1H_BMDC_UP	0.5877386098870687		0.05123152709359606	0.9807977933375769
GSE22886_NAIVE_CD8_TCELL_VS_MONOCYTE_UP	0.5868337034279463		0.05155993431855501	0.9806663837011884
GSE40655_FOXO1_KO_VS_WT_NTREG_DN	0.5864391252600324		0.051642036124794746	0.9806663837011884
GSE37532_VISCERAL_ADIPOSE_TISSUE_VS_LN_DERIVED_PPARG_KO_TCONV_CD4_TCELL_UP	0.5862940750127157		0.05166256157635468	0.9806663837011884
GSE10094_LCMV_VS_LISTERIA_IND_EFF_CD4_TCELL_UP	0.5851299326347199		0.05199096880131363	0.9806663837011884
GSE23321_CD8_STEM_CELL_MEMORY_VS_NAIVE_CD8_TCELL_DN	0.5849575537220505		0.05213464696223317	0.9806663837011884
GSE24634_IL4_VS_CTRL_TREATED_NAIVE_CD4_TCELL_DAY7_UP	0.5820973888859766		0.05301724137931035	0.9801997025706394
GSE29618_LAIV_VS_TIV_FLU_VACCINE_DAY7_MONOCYTE_DN	0.5818866032762161		0.053140394088669954	0.9801997025706394
GSE26495_NAIVE_VS_PD1LOW_CD8_TCELL_DN	0.5818813459239653		0.05316091954022988	0.9801997025706394
GSE21670_TGFB_VS_TGFB_AND_IL6_TREATED_STAT3_KO_CD4_TCELL_DN	0.5782807141631644		0.05437192118226601	0.979421768707483
GSE17974_CTRL_VS_ACT_IL4_AND_ANTI_IL12_6H_CD4_TCELL_UP	0.5778203689127566		0.05447454844006568	0.979421768707483
GSE41176_UNSTIM_VS_ANTI_IGM_STIM_BCELL_1H_DN	0.5777978406133601		0.05449507389162562	0.979421768707483
GSE3982_EOSINOPHIL_VS_MAC_UP	0.5771883961901361		0.05470032840722496	0.979421768707483
GSE37301_HEMATOPOIETIC_STEM_CELL_VS_CD4_TCELL_UP	0.5771793341447364		0.05472085385878489	0.979421768707483
GSE15624_CTRL_VS_3H_HALOFUGINONE_TREATED_CD4_TCELL_UP	0.5739550365646948		0.05599343185550082	0.9787827197276017
GSE5679_RARA_AGONIST_AM580_VS_AM580_AND_ROSIGLITAZONE_TREATED_DC_UP	0.5728177558629108		0.05671182266009852	0.9782460621541081
GSE18281_MEDULLARY_THYMOCYTE_VS_WHOLE_MEDULLA_THYMUS_UP	0.5722173258370024		0.05710180623973728	0.9780498190334257
GSE15624_CTRL_VS_6H_HALOFUGINONE_TREATED_CD4_TCELL_DN	0.5713953906570046		0.05743021346469623	0.9779173764906303
GSE29618_PDC_VS_MDC_UP	0.5706597536133752		0.057717569786535305	0.9778274760383386
GSE24574_BCL6_LOW_TFH_VS_NAIVE_CD4_TCELL_DN	0.5700596671691407		0.05798440065681445	0.9777588410737112
GSE9988_LOW_LPS_VS_VEHICLE_TREATED_MONOCYTE_DN	0.5683014687157664		0.05864121510673235	0.9772853185595568
GSE21546_WT_VS_ELK1_KO_DP_THYMOCYTES_UP	0.5681006529524465		0.05868226600985222	0.9772853185595568
GSE2706_UNSTIM_VS_2H_R848_DC_UP	0.5680545019685179		0.058723316912972084	0.9772853185595568
GSE33513_TCF7_KO_VS_HET_EARLY_THYMIC_PROGENITOR_DN	0.5677685670261994		0.05880541871921182	0.9772853185595568
GSE25123_CTRL_VS_IL4_AND_ROSIGLITAZONE_STIM_MACROPHAGE_DN	0.5665668167736183		0.05929802955665025	0.9772853185595568
GSE9960_HEALTHY_VS_GRAM_NEG_AND_POS_SEPSIS_PBMC_DN	0.5654788217425196		0.05979064039408867	0.9771331058020478
GSE40274_SATB1_VS_FOXP3_AND_SATB1_TRANSDUCED_ACTIVATED_CD4_TCELL_UP	0.5638961565617565		0.060262725779967156	0.9768508640921698
GSE3691_IFN_PRODUCING_KILLER_DC_VS_CONVENTIONAL_DC_SPLEEN_UP	0.5634982688761027		0.060385878489326764	0.9768508640921698
GSE29618_MONOCYTE_VS_PDC_DAY7_FLU_VACCINE_DN	0.5626546501958938		0.06073481116584565	0.9767769477054429
GSE19941_UNSTIM_VS_LPS_STIM_IL10_KO_MACROPHAGE_UP	0.562234201093918		0.06094006568144499	0.9767719897523484
GSE2770_TGFB_AND_IL4_VS_IL4_TREATED_ACT_CD4_TCELL_48H_DN	0.5617784777963656		0.060981116584564864	0.9767719897523484
