Gene Set	Score	0.95 MoE	P-Value	FDR
GO_CELLULAR_RESPONSE_TO_ZINC_ION	0.8554868485536604	0.1851203991320164	0.004174412709143147	0.7072463768115943
GO_REGULATION_OF_MHC_CLASS_II_BIOSYNTHETIC_PROCESS	0.8533288901351379	0.1686197893645381	0.0045462227480141965	0.7072463768115943
GO_COPPER_ION_BINDING	0.8521485124263651	0.1838806155859946	0.0047152273111374	0.7072463768115943
GO_POSITIVE_REGULATION_OF_CATION_CHANNEL_ACTIVITY	0.8518059430769952	0.15689537840913162	0.004732127767449721	0.7072463768115943
GO_STEROID_HORMONE_MEDIATED_SIGNALING_PATHWAY	0.8506297508028386	0.18229429636045633	0.004850430961635964	0.7072463768115943
GO_REGULATION_OF_MICROTUBULE_BASED_MOVEMENT	0.8487047889414943	0.17243946173488753	0.005205340544194693	0.7072463768115943
GO_TRANSCRIPTION_INITIATION_FROM_RNA_POLYMERASE_II_PROMOTER	0.8482957913450074	0.1821985455568561	0.0052222410005070136	0.7072463768115943
GO_SULFUR_COMPOUND_BIOSYNTHETIC_PROCESS	0.8479601414802846	0.15806336919234834	0.005239141456819334	0.7072463768115943
GO_SODIUM_POTASSIUM_EXCHANGING_ATPASE_COMPLEX	0.8478418739250347	0.15429336158622203	0.005256041913131655	0.7072463768115943
GO_ORGANELLE_TRANSPORT_ALONG_MICROTUBULE	0.847452657896023	0.17085214008975003	0.005272942369443975	0.7072463768115943
GO_NITROGEN_CYCLE_METABOLIC_PROCESS	0.8463110237216902	0.1578521015790728	0.005374345107317898	0.7072463768115943
GO_GLUCOSE_IMPORT	0.8462803074003479	0.18143483926544374	0.005391245563630218	0.7072463768115943
GO_NF_KAPPAB_BINDING	0.845533706538073	0.16587934162172374	0.005425046476254859	0.7072463768115943
GO_POSITIVE_REGULATION_OF_MYELOID_LEUKOCYTE_CYTOKINE_PRODUCTION_INVOLVED_IN_IMMUNE_RESPONSE	0.8433566800111185	0.1728770306679727	0.005627851952002704	0.7072463768115943
GO_REGULATION_OF_PROTEIN_DEACETYLATION	0.8432188804750083	0.181784648983639	0.0056954537772519855	0.7072463768115943
GO_MYOBLAST_FUSION	0.8429915560969081	0.17039313681106397	0.005729254689876627	0.7072463768115943
GO_REGULATION_OF_TRANSPORTER_ACTIVITY	0.8429483492979475	0.18264596030525848	0.005763055602501267	0.7072463768115943
GO_MAMMARY_GLAND_EPITHELIAL_CELL_DIFFERENTIATION	0.8416130756321752	0.16075384742171017	0.005982761534561433	0.7072463768115943
GO_ANTIGEN_PROCESSING_AND_PRESENTATION_OF_ENDOGENOUS_PEPTIDE_ANTIGEN	0.8412707341965671	0.18158526381085316	0.006050363359810715	0.7072463768115943
GO_REGULATION_OF_AMYLOID_PRECURSOR_PROTEIN_CATABOLIC_PROCESS	0.8400161670138435	0.17102915979855196	0.006168666553996958	0.7072463768115943
GO_O_ACYLTRANSFERASE_ACTIVITY	0.838242261362226	0.154918846452152	0.006388372486057123	0.7072463768115943
GO_REGULATION_OF_MRNA_POLYADENYLATION	0.8361281851237109	0.15816964168109837	0.0065742775054926485	0.7072463768115943
GO_POSITIVE_REGULATION_OF_MITOCHONDRIAL_OUTER_MEMBRANE_PERMEABILIZATION_INVOLVED_IN_APOPTOTIC_SIGNALING_PATHWAY	0.8358103751784142	0.1714195659570499	0.00664187933074193	0.7072463768115943
GO_DEMETHYLATION	0.834316613193972	0.17093377215936498	0.006793983437552814	0.7072463768115943
GO_HORMONE_MEDIATED_SIGNALING_PATHWAY	0.8326734785540769	0.1823906656121297	0.006929187088051378	0.7072463768115943
GO_MONOSACCHARIDE_TRANSMEMBRANE_TRANSPORTER_ACTIVITY	0.8317941379173754	0.18196124604174918	0.007064390738549941	0.7072463768115943
GO_PRERIBOSOME	0.8302214666021698	0.16565766403900606	0.007216494845360825	0.7072463768115943
GO_AXON_CYTOPLASM	0.828659856467698	0.18402344591265693	0.00740239986479635	0.7072463768115943
GO_POSITIVE_REGULATION_OF_CALCIUM_ION_TRANSMEMBRANE_TRANSPORT	0.8282579424426803	0.16955713558656038	0.007554503971607234	0.7072463768115943
GO_AXO_DENDRITIC_TRANSPORT	0.8277543453204396	0.18339487847544883	0.007588304884231874	0.7072463768115943
GO_SYNCYTIUM_FORMATION	0.827028984505355	0.1650427154945743	0.007689707622105797	0.7072463768115943
GO_REGULATION_OF_HISTONE_DEACETYLATION	0.8268850422898127	0.16900115209486413	0.007706608078418118	0.7072463768115943
GO_U2_SNRNP	0.8263060517521427	0.181018046113029	0.007740408991042758	0.7072463768115943
GO_COENZYME_A_BIOSYNTHETIC_PROCESS	0.8256117961045207	0.17044417835309864	0.007791110359979719	0.7072463768115943
GO_PRESYNAPTIC_ACTIVE_ZONE	0.8249609671733957	0.17168399832273595	0.007858712185229001	0.7072463768115943
GO_MRNA_BINDING	0.8247562284148235	0.18169918276826866	0.007892513097853642	0.7072463768115943
GO_MICROTUBULE_SEVERING_ATPASE_ACTIVITY	0.8225504712332601	0.16983640301450675	0.008010816292039886	0.7072463768115943
GO_ANTEROGRADE_AXONAL_TRANSPORT	0.8207377923568725	0.18302374512618416	0.008230522224100052	0.7072463768115943
GO_REGULATION_OF_RESPONSE_TO_INTERFERON_GAMMA	0.8205848410883376	0.1566309678209738	0.008247422680412371	0.7072463768115943
GO_REGULATION_OF_MITOCHONDRIAL_OUTER_MEMBRANE_PERMEABILIZATION_INVOLVED_IN_APOPTOTIC_SIGNALING_PATHWAY	0.8177397401513861	0.17074290962335484	0.00861923271928342	0.7253521126760564
GO_CGMP_BINDING	0.816510493007574	0.1583388741625928	0.008703735000845023	0.7253521126760564
GO_AMINE_BIOSYNTHETIC_PROCESS	0.815596131365476	0.18094434681998753	0.008923440932905188	0.7333333333333333
GO_RETINAL_GANGLION_CELL_AXON_GUIDANCE	0.8138990339910087	0.16366916157440484	0.009160047321277674	0.7378378378378379
GO_TYPE_I_INTERFERON_RECEPTOR_BINDING	0.8136317779219626		0.009227649146526956	0.7378378378378379
GO_NADH_DEHYDROGENASE_COMPLEX	0.8114735956324822	0.17020150490243324	0.009464255534899442	0.7421052631578948
GO_CELL_PROJECTION_CYTOPLASM	0.8108677848408103	0.1800090583444512	0.009531857360148725	0.7421052631578948
GO_POSITIVE_REGULATION_OF_RECEPTOR_RECYCLING	0.8098653603923446	0.1710955076380121	0.009683961466959608	0.7441558441558441
GO_RELAXATION_OF_CARDIAC_MUSCLE	0.8053603308083158	0.1708811616336165	0.010207875612641542	0.7743589743589744
GO_POSITIVE_REGULATION_OF_TRANSMEMBRANE_TRANSPORT	0.8026296312494383	0.18332086009833654	0.01056278519520027	0.7911392405063292
GO_REGULATION_OF_ACROSOME_REACTION	0.8000087432392462	0.15943313661590544	0.010883893865134359	0.805
GO_DNA_SYNTHESIS_INVOLVED_IN_DNA_REPAIR	0.7958915243872686	0.1611683866020377	0.011272604360317729	0.8234567901234568
GO_DEOXYRIBONUCLEASE_ACTIVITY	0.7921400946178633	0.1834186225754766	0.01171201622443806	0.8451219512195122
GO_POSITIVE_REGULATION_OF_ACTIN_NUCLEATION	0.7881583468625158	0.16943119289147007	0.012286631739056954	0.8759036144578313
GO_CELLULAR_RESPONSE_TO_ETHANOL	0.7844831391373147	0.16975088260960955	0.012759844515801927	0.8988095238095238
GO_ENTRAINMENT_OF_CIRCADIAN_CLOCK_BY_PHOTOPERIOD	0.7817638527886616	0.1695307614177482	0.012928849078925131	0.9
GO_POSITIVE_REGULATION_OF_CATION_TRANSMEMBRANE_TRANSPORT	0.776594616812241	0.1664801057014929	0.013334460030420821	0.9147368421052631
GO_NEGATIVE_REGULATION_OF_CYTOKINE_BIOSYNTHETIC_PROCESS	0.7729333674220755	0.16778251286153634	0.013537265506168666	0.9147368421052631
GO_ENDODEOXYRIBONUCLEASE_ACTIVITY	0.7722441412888308	0.1700364112127043	0.013621767787730268	0.9147368421052631
GO_PEROXISOMAL_TRANSPORT	0.7705126425636157	0.16455273684402125	0.013993577826601319	0.9147368421052631
GO_TRNA_PROCESSING	0.7688184913411293	0.1776916886659685	0.014145681933412202	0.9147368421052631
GO_TRICARBOXYLIC_ACID_CYCLE_ENZYME_COMPLEX	0.7674329591458517	0.180821952253049	0.014314686496535407	0.9147368421052631
GO_POSITIVE_REGULATION_OF_MRNA_3_END_PROCESSING	0.7669015235898179	0.14333312722575023	0.01446679060334629	0.9147368421052631
GO_CYTOPLASMIC_TRANSLATIONAL_INITIATION	0.7658177467142202	0.18393210751081376	0.014618894710157175	0.9147368421052631
GO_TUBULIN_BINDING	0.7658078750678085	0.15820990722643033	0.014635795166469494	0.9147368421052631
GO_CARBOXY_TERMINAL_DOMAIN_PROTEIN_KINASE_COMPLEX	0.7651271719405635	0.1770490880536809	0.014686496535406456	0.9147368421052631
GO_ESTABLISHMENT_OF_LOCALIZATION_BY_MOVEMENT_ALONG_MICROTUBULE	0.7621500296919079	0.18283671673480723	0.015075207030589826	0.9291666666666667
GO_RNA_SPLICING_VIA_ENDONUCLEOLYTIC_CLEAVAGE_AND_LIGATION	0.7584007238825812	0.17823122091481475	0.01561602163258408	0.9489795918367346
GO_AMINE_METABOLIC_PROCESS	0.7569374214409821	0.14742224162668568	0.015717424370458002	0.9489795918367346
GO_RNA_POLYMERASE_II_REPRESSING_TRANSCRIPTION_FACTOR_BINDING	0.7529779267732757	0.1696993031219884	0.0162920398850769	0.9666666666666668
GO_EPITHELIAL_CILIUM_MOVEMENT	0.7517167342415657	0.17751063860077626	0.016511745817137064	0.9666666666666668
GO_RESPONSE_TO_INACTIVITY	0.7513451626207852		0.016596248098698665	0.9666666666666668
GO_CELLULAR_RESPONSE_TO_VIRUS	0.751218214200554		0.016663849923947947	0.9666666666666668
GO_INDOLALKYLAMINE_METABOLIC_PROCESS	0.745316279197018		0.017373669089065406	0.9795275590551181
GO_ACYLGLYCEROL_O_ACYLTRANSFERASE_ACTIVITY	0.7448911276624426		0.017390569545377724	0.9795275590551181
GO_VESICLE_MEDIATED_TRANSPORT_BETWEEN_ENDOSOMAL_COMPARTMENTS	0.7400313210561468		0.017829981409498055	0.9795275590551181
GO_PROTEIN_K48_LINKED_UBIQUITINATION	0.7399863686503745		0.017846881865810377	0.9795275590551181
GO_VACUOLAR_LUMEN	0.7359833850101535		0.018489099205678552	0.9795275590551181
GO_POSITIVE_REGULATION_OF_MAST_CELL_ACTIVATION	0.7353678156863327		0.018522900118303195	0.9795275590551181
GO_REGULATION_OF_CALCIUM_ION_TRANSMEMBRANE_TRANSPORTER_ACTIVITY	0.735259624389458		0.018539800574615514	0.9795275590551181
GO_POSITIVE_REGULATION_OF_GLUCOSE_IMPORT_IN_RESPONSE_TO_INSULIN_STIMULUS	0.7331302801770607		0.018877809700861923	0.9795275590551181
GO_TRANSCRIPTION_COACTIVATOR_BINDING	0.7327475610249947		0.018928511069798884	0.9795275590551181
GO_POSITIVE_REGULATION_OF_MYOTUBE_DIFFERENTIATION	0.7327410105748491		0.018945411526111205	0.9795275590551181
GO_MAP_KINASE_ACTIVITY	0.730092413769621		0.019232719283420654	0.9795275590551181
GO_ALDITOL_PHOSPHATE_METABOLIC_PROCESS	0.7296542933762734		0.019266520196045293	0.9795275590551181
GO_POSITIVE_REGULATION_OF_RELEASE_OF_SEQUESTERED_CALCIUM_ION_INTO_CYTOSOL	0.7280976452887061		0.019739732972790264	0.9795275590551181
GO_POTASSIUM_ION_IMPORT	0.7280933880257576		0.019756633429102586	0.9795275590551181
GO_ORGANONITROGEN_COMPOUND_BIOSYNTHETIC_PROCESS	0.7245481750640907		0.020280547574784518	0.9795275590551181
GO_HYPOTHALAMUS_DEVELOPMENT	0.7234682040992485		0.020415751225283083	0.9795275590551181
GO_CATION_SUGAR_SYMPORTER_ACTIVITY	0.7231101894921476		0.020466452594220044	0.9795275590551181
GO_MEMORY	0.7224671405135676		0.020500253506844684	0.9795275590551181
GO_COENZYME_A_METABOLIC_PROCESS	0.7221612624069069		0.020550954875781645	0.9795275590551181
GO_STEROID_BINDING	0.7219279669545644		0.020618556701030927	0.9795275590551181
GO_ENDONUCLEASE_ACTIVITY_ACTIVE_WITH_EITHER_RIBO_OR_DEOXYRIBONUCLEIC_ACIDS_AND_PRODUCING_3_PHOSPHOMONOESTERS	0.7212721043104692		0.02068615852628021	0.9795275590551181
GO_REGULATION_OF_T_CELL_MIGRATION	0.720674200036788		0.020787561264154132	0.9795275590551181
GO_UBIQUITIN_UBIQUITIN_LIGASE_ACTIVITY	0.7199736710991745		0.020872063545715733	0.9795275590551181
GO_RESPONSE_TO_COLD	0.7192474707360259		0.020939665370965015	0.9795275590551181
GO_POSITIVE_REGULATION_OF_ASTROCYTE_DIFFERENTIATION	0.7189938421735775		0.02102416765252662	0.9795275590551181
GO_DAMAGED_DNA_BINDING	0.7140510359087278		0.02153118134189623	0.9852941176470588
GO_REGULATION_OF_CALCIUM_ION_TRANSMEMBRANE_TRANSPORT	0.7130981896353975		0.021666384992394795	0.9852941176470588
GO_REGULATION_OF_NEURONAL_SYNAPTIC_PLASTICITY	0.7123676888972561		0.021750887273956396	0.9852941176470588
GO_PHOSPHATIDIC_ACID_METABOLIC_PROCESS	0.7108928549811897		0.02188609092445496	0.9852941176470588
GO_POSITIVE_REGULATION_OF_HAIR_CYCLE	0.7087172628685314		0.02227480141963833	0.9852941176470588
GO_MITOCHONDRIAL_GENOME_MAINTENANCE	0.7085266072437391		0.02230860233226297	0.9852941176470588
GO_CHROMATIN_DISASSEMBLY	0.70709722312819		0.022426905526449215	0.9852941176470588
GO_PURINE_NUCLEOSIDE_MONOPHOSPHATE_BIOSYNTHETIC_PROCESS	0.7063562266805113		0.022579009633260098	0.9852941176470588
GO_POSITIVE_REGULATION_OF_CELL_CYCLE_G1_S_PHASE_TRANSITION	0.7061181444145114		0.02264661145850938	0.9852941176470588
GO_SODIUM_ION_EXPORT	0.7044935626959368		0.022866317390569546	0.9875912408759123
GO_TRNA_METABOLIC_PROCESS	0.7007369323397005		0.023474733817813082	0.9909722222222223
GO_PHOTORECEPTOR_CELL_MAINTENANCE	0.6999783996211502		0.023677539293560926	0.9909722222222223
GO_MITOCHONDRIAL_MATRIX	0.6989674745319672		0.023762041575122527	0.9909722222222223
GO_OLFACTORY_BULB_INTERNEURON_DIFFERENTIATION	0.69741541638899		0.023897245225621092	0.9909722222222223
GO_MRNA_MODIFICATION	0.696641405461539		0.024066249788744297	0.9909722222222223
GO_ARP2_3_PROTEIN_COMPLEX	0.6964969497442187		0.024100050701368936	0.9909722222222223
GO_POSITIVE_REGULATION_OF_CARDIAC_MUSCLE_CELL_PROLIFERATION	0.6962855269510277		0.024116951157681258	0.9909722222222223
GO_REGULATION_OF_HYDROGEN_PEROXIDE_INDUCED_CELL_DEATH	0.6941195703590265		0.024471860740239985	0.9986206896551724
GO_CHONDROITIN_SULFATE_BIOSYNTHETIC_PROCESS	0.6923612090174259		0.024894372148048	0.9993277021203242
GO_DNA_LIGATION	0.6900966469265992		0.025215480817982087	0.9993277021203242
GO_AMINE_CATABOLIC_PROCESS	0.6897987623151667		0.025266182186919048	0.9993277021203242
GO_CCR4_NOT_COMPLEX	0.6894870608643849		0.02535068446848065	0.9993277021203242
GO_POLYSOME	0.687235489005996		0.02550278857529153	0.9993277021203242
GO_RNA_MODIFICATION	0.6819424273331546		0.026330910934595234	0.9990116178255591
GO_POSITIVE_REGULATION_OF_MAST_CELL_ACTIVATION_INVOLVED_IN_IMMUNE_RESPONSE	0.680580964776156		0.0265506168666554	0.9989594172736732
GO_RIBOSOME_ASSEMBLY	0.6799131962274619		0.026702720973466283	0.9989594172736732
GO_PROTEIN_IMPORT_INTO_PEROXISOME_MATRIX	0.6798970219045755		0.026719621429778604	0.9989594172736732
GO_NUCLEOSIDE_PHOSPHATE_BIOSYNTHETIC_PROCESS	0.6790160200764697		0.02693932736183877	0.9989594172736732
GO_RNA_POLYMERASE_II_DISTAL_ENHANCER_SEQUENCE_SPECIFIC_DNA_BINDING	0.6786704098760956		0.02702382964340037	0.9989594172736732
GO_REGULATION_OF_PROTEIN_INSERTION_INTO_MITOCHONDRIAL_MEMBRANE_INVOLVED_IN_APOPTOTIC_SIGNALING_PATHWAY	0.6783091672298361		0.027108331924961974	0.9989594172736732
GO_REGULATION_OF_TRANSMEMBRANE_TRANSPORT	0.6777688118264068		0.027209734662835897	0.9989594172736732
GO_CAMP_MEDIATED_SIGNALING	0.6762626760795096		0.027682947439580868	0.9989594172736732
GO_TRANSCRIPTION_FACTOR_ACTIVITY_DIRECT_LIGAND_REGULATED_SEQUENCE_SPECIFIC_DNA_BINDING	0.6747847968959382		0.027902653371641033	0.9989579715178881
GO_POSITIVE_REGULATION_OF_TRIGLYCERIDE_BIOSYNTHETIC_PROCESS	0.6737647138502442		0.028071657934764238	0.9989577905158937
GO_CATION_TRANSPORTING_ATPASE_COMPLEX	0.672824171287244		0.028358965692073686	0.9988359972202919
GO_POSITIVE_REGULATION_OF_LYMPHOCYTE_APOPTOTIC_PROCESS	0.6722646859853221		0.02856177116782153	0.9988010425716768
GO_POSITIVE_REGULATION_OF_FATTY_ACID_METABOLIC_PROCESS	0.6715456325701056		0.028730775730944735	0.998800834202294
GO_POSITIVE_REGULATION_OF_GLUCOSE_METABOLIC_PROCESS	0.6708570755825414		0.02889978029406794	0.9988006257604728
GO_RETROGRADE_VESICLE_MEDIATED_TRANSPORT_GOLGI_TO_ER	0.6693487796499559		0.02933919215818827	0.9985222531293463
GO_CIRCADIAN_RHYTHM	0.6687929515359198		0.029508196721311476	0.9985219961745783
GO_POSITIVE_REGULATION_OF_LYMPHOCYTE_MIGRATION	0.6683713753641081		0.02974480310968396	0.9984521739130435
GO_SHORT_CHAIN_FATTY_ACID_METABOLIC_PROCESS	0.66757313904189		0.029846205847557886	0.9984521739130435
GO_STEROID_HORMONE_RECEPTOR_ACTIVITY	0.6671711276332979		0.029964509041744126	0.9984521739130435
GO_POLY_A_MRNA_EXPORT_FROM_NUCLEUS	0.6668680111148081		0.030015210410681087	0.9984521739130435
GO_PURINE_DEOXYRIBONUCLEOTIDE_METABOLIC_PROCESS	0.6662018192123329		0.030285617711678214	0.9984521739130435
GO_MITOCHONDRIAL_CALCIUM_ION_TRANSPORT	0.6661662431335662		0.030336319080615178	0.9984521739130435
GO_PROTON_TRANSPORTING_ATP_SYNTHASE_COMPLEX	0.6660428187744116		0.030353219536927496	0.9984521739130435
GO_RIBOSOMAL_LARGE_SUBUNIT_ASSEMBLY	0.6651042152132358		0.030539124556363022	0.9984521739130435
GO_NEGATIVE_REGULATION_OF_CELL_CYCLE_G2_M_PHASE_TRANSITION	0.6649046636124295		0.030589825925299984	0.9984521739130435
GO_AEROBIC_RESPIRATION	0.6647585416462428		0.030640527294236945	0.9984521739130435
GO_ENERGY_COUPLED_PROTON_TRANSPORT_DOWN_ELECTROCHEMICAL_GRADIENT	0.6643199848291754		0.030725029575798545	0.9984521739130435
GO_RIBONUCLEOPROTEIN_COMPLEX_DISASSEMBLY	0.6630750220926673		0.031164441439918877	0.9984521739130435
GO_RESPONSE_TO_ZINC_ION	0.66262002689589		0.031282744634105124	0.9984521739130435
GO_POSITIVE_REGULATION_OF_GLUCONEOGENESIS	0.6596294691573218		0.032296772012844345	0.9980826215792227
GO_3_UTR_MEDIATED_MRNA_STABILIZATION	0.6593414524397059		0.03236437383809363	0.9980826215792227
GO_CHONDROITIN_SULFATE_PROTEOGLYCAN_METABOLIC_PROCESS	0.6590045736155078		0.03239817475071827	0.9980826215792227
GO_TELOMERE_MAINTENANCE_VIA_TELOMERE_LENGTHENING	0.6577803792090453		0.032922088896400206	0.99795953958842
GO_ACTION_POTENTIAL	0.6576186504327697		0.03293898935271252	0.99795953958842
GO_CHONDROITIN_SULFATE_PROTEOGLYCAN_BIOSYNTHETIC_PROCESS	0.6568212296094964		0.03326009802264661	0.9979588276343335
GO_RIBOSOMAL_SUBUNIT	0.6564528291700826		0.03337840121683285	0.9979588276343335
GO_PALMITOYL_COA_HYDROLASE_ACTIVITY	0.6558020932291215		0.033496704411019096	0.9979588276343335
GO_TRANSLESION_SYNTHESIS	0.6556035861822682		0.03354740577995606	0.9979588276343335
GO_POSITIVE_REGULATION_OF_MICROTUBULE_POLYMERIZATION_OR_DEPOLYMERIZATION	0.6548887919614188		0.03378401216832855	0.9979588276343335
GO_PROTEIN_K63_LINKED_DEUBIQUITINATION	0.6543249952968982		0.03400371810038871	0.9979588276343335
GO_VISUAL_BEHAVIOR	0.6541982924461116		0.03405441946932567	0.9979588276343335
GO_IMMUNOLOGICAL_SYNAPSE_FORMATION	0.6540409292987316		0.034105120838262636	0.9979588276343335
GO_REGULATION_OF_MRNA_3_END_PROCESSING	0.6538300678786615		0.03427412540138584	0.9979588276343335
GO_LRR_DOMAIN_BINDING	0.6532328183201791		0.034493831333446	0.9979588276343335
GO_MITOCHONDRIAL_RESPIRATORY_CHAIN_COMPLEX_I_BIOGENESIS	0.6502226076673028		0.03565996281899611	0.9972212513107306
GO_REGULATION_OF_MRNA_CATABOLIC_PROCESS	0.6489270505188711		0.036217677877302686	0.9968187379828701
GO_CLATHRIN_COAT_OF_TRANS_GOLGI_NETWORK_VESICLE	0.6482869038135597		0.036471184721987494	0.9967307692307692
GO_LYSOPHOSPHOLIPASE_ACTIVITY	0.6477814282565154		0.03669089065404766	0.9966777408637874
GO_AMINOACYL_TRNA_EDITING_ACTIVITY	0.647699805610503		0.03670779111035998	0.9966777408637874
GO_H4_HISTONE_ACETYLTRANSFERASE_COMPLEX	0.6473792804721138		0.03685989521717086	0.9966777408637874
GO_REGULATION_OF_CHOLESTEROL_HOMEOSTASIS	0.6469636726325504		0.03701199932398175	0.9966777408637874
GO_DIPEPTIDYL_PEPTIDASE_ACTIVITY	0.6463790003724613		0.037231705256041914	0.9966777408637874
GO_POTASSIUM_TRANSPORTING_ATPASE_ACTIVITY	0.6459524234017653		0.037417610275477436	0.9966777408637874
GO_RAB_GUANYL_NUCLEOTIDE_EXCHANGE_FACTOR_ACTIVITY	0.645916011567578		0.03745141118810208	0.9966777408637874
GO_BILE_ACID_AND_BILE_SALT_TRANSPORT	0.6457259384016958		0.03756971438228832	0.9966777408637874
GO_EPHRIN_RECEPTOR_BINDING	0.6455045380710377		0.0376373162075376	0.9966777408637874
GO_CORTICAL_CYTOSKELETON_ORGANIZATION	0.6451173083614821		0.03770491803278689	0.9966777408637874
GO_FERROUS_IRON_BINDING	0.6447177264979601		0.03789082305222241	0.9966777408637874
GO_DNA_CATABOLIC_PROCESS	0.6446994071438126		0.03790772350853473	0.9966777408637874
GO_OXIDATIVE_DEMETHYLATION	0.6444711164691195		0.03805982761534561	0.9966777408637874
GO_LIPID_DIGESTION	0.6431131264817549		0.038262633091093456	0.9966777408637874
GO_PHOSPHOLIPID_SCRAMBLING	0.6426144764030631		0.03848233902315362	0.9966777408637874
GO_ATPASE_COMPLEX	0.6418767733319376		0.03883724860571235	0.9966777408637874
GO_CELL_MIGRATION_INVOLVED_IN_SPROUTING_ANGIOGENESIS	0.6410774213069272		0.039023153625147876	0.9966777408637874
GO_POSITIVE_REGULATION_OF_T_CELL_APOPTOTIC_PROCESS	0.641039825949914		0.03910765590670948	0.9966777408637874
GO_REGULATION_OF_ISOTYPE_SWITCHING	0.6399888981471021		0.03941186412033125	0.9966777408637874
GO_TUMOR_NECROSIS_FACTOR_RECEPTOR_BINDING	0.6397834231225307		0.03946256548926821	0.9966777408637874
GO_UBIQUITIN_LIGASE_COMPLEX	0.6391720129020253		0.03973297279026534	0.9966777408637874
GO_REGULATION_OF_SODIUM_ION_TRANSMEMBRANE_TRANSPORTER_ACTIVITY	0.6380899446167091		0.04027378739225959	0.9966303966303965
GO_CYCLIC_NUCLEOTIDE_MEDIATED_SIGNALING	0.6375689956159378		0.040459692411695114	0.996612252062489
